School Code,School Name,Academic Year,PK-4 Pilot ,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,For Response  Rate,Notes
2120505,North Attleborough - North Attleboro High,2022-23,,0,0,0,0,0,0,0,0,0,0,231,301,293,282,0,1107,1107,
2120020,North Attleborough - North Attleborough Early Learning Center,2022-23,,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,
2120305,North Attleborough - North Attleborough Middle,2022-23,,0,0,0,0,0,0,0,328,325,303,0,0,0,0,0,956,956,
2120015,North Attleborough - Roosevelt Avenue,2022-23,,0,36,42,41,41,45,44,0,0,0,0,0,0,0,0,249,89,
2150015,North Brookfield - North Brookfield Elementary,2022-23,,28,27,42,37,41,41,38,48,0,0,0,0,0,0,0,302,127,
2150505,North Brookfield - North Brookfield High,2022-23,,0,0,0,0,0,0,0,0,18,25,24,18,32,19,0,136,136,
7350010,North Middlesex - Ashby Elementary,2022-23,,0,22,28,36,30,25,0,0,0,0,0,0,0,0,0,141,25,
7350030,North Middlesex - Hawthorne Brook,2022-23,,0,0,0,0,0,0,125,112,113,114,0,0,0,0,0,464,464,
7350310,North Middlesex - Nissitissit Middle School,2022-23,,0,0,0,0,0,0,115,126,117,123,0,0,0,0,0,481,481,
7350505,North Middlesex - North Middlesex Regional,2022-23,,0,0,0,0,0,0,0,0,0,0,190,214,187,178,10,779,769,
7350005,North Middlesex - Spaulding Memorial,2022-23,,0,71,96,79,82,91,0,0,0,0,0,0,0,0,0,419,91,
7350002,North Middlesex - Squannacook Early Childhood Center,2022-23,,90,2,1,4,2,1,0,0,0,0,0,0,0,0,0,100,1,
7350035,North Middlesex - Varnum Brook,2022-23,,0,125,122,133,123,130,0,0,0,0,0,0,0,0,0,633,130,
2170003,North Reading - E Ethel Little School,2022-23,,27,61,44,50,58,27,56,0,0,0,0,0,0,0,0,323,83,
2170010,North Reading - J Turner Hood,2022-23,,22,66,62,63,61,53,56,0,0,0,0,0,0,0,0,383,109,
2170005,North Reading - L D Batchelder,2022-23,,0,73,75,77,88,70,80,0,0,0,0,0,0,0,0,463,150,
2170505,North Reading - North Reading High,2022-23,,0,0,0,0,0,0,0,0,0,0,176,163,127,177,1,644,643,
2170305,North Reading - North Reading Middle,2022-23,,0,0,0,0,0,0,0,168,192,181,0,0,0,0,0,541,541,
2100005,Northampton - Bridge Street,2022-23,,25,38,38,34,42,38,48,0,0,0,0,0,0,0,0,263,86,
2100020,Northampton - Jackson Street,2022-23,,0,52,41,50,54,44,50,0,0,0,0,0,0,0,0,291,94,
2100410,Northampton - John F Kennedy Middle School,2022-23,,0,0,0,0,0,0,0,199,157,227,0,0,0,0,0,583,583,
2100025,Northampton - Leeds,2022-23,,33,42,33,40,57,51,42,0,0,0,0,0,0,0,0,298,93,
2100505,Northampton - Northampton High,2022-23,,0,0,0,0,0,0,0,0,0,0,216,231,206,239,11,903,892,
2100029,Northampton - R. K. Finn Ryan Road,2022-23,,0,35,36,36,41,45,42,0,0,0,0,0,0,0,0,235,87,
4060705,Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,2022-23,,0,0,0,0,0,0,0,0,0,0,151,150,135,130,0,566,566,
7300505,Northboro-Southboro - Algonquin Regional High,2022-23,,0,0,0,0,0,0,0,0,0,0,273,299,309,320,12,1213,1201,
2130015,Northborough - Fannie E Proctor,2022-23,,0,39,41,39,48,43,42,0,0,0,0,0,0,0,0,252,85,
2130003,Northborough - Lincoln Street,2022-23,,0,41,41,51,44,50,59,0,0,0,0,0,0,0,0,286,109,
2130014,Northborough - Marguerite E Peaslee,2022-23,,0,34,48,49,44,43,33,0,0,0,0,0,0,0,0,251,76,
2130020,Northborough - Marion E Zeh,2022-23,,0,39,42,41,45,43,41,0,0,0,0,0,0,0,0,251,84,
2130305,Northborough - Robert E. Melican Middle School,2022-23,,0,0,0,0,0,0,0,176,192,169,0,0,0,0,0,537,537,
2140001,Northbridge - Northbridge Elementary School,2022-23,,98,146,152,155,148,119,135,0,0,0,0,0,0,0,0,953,254,
2140505,Northbridge - Northbridge High,2022-23,,0,0,0,0,0,0,0,0,0,0,157,124,108,124,0,513,513,
2140305,Northbridge - Northbridge Middle,2022-23,,0,0,0,0,0,0,0,149,163,169,0,0,0,0,0,481,481,
8530605,Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,2022-23,,0,0,0,0,0,0,0,0,0,0,349,348,313,282,0,1292,1292,
8510605,Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,2022-23,,0,0,0,0,0,0,0,0,0,0,144,148,120,125,0,537,537,
2180060,Norton - Henri A. Yelle,2022-23,,0,0,0,0,0,148,185,0,0,0,0,0,0,0,0,333,333,
2180015,Norton - J C Solmonese,2022-23,,105,97,99,110,102,0,0,0,0,0,0,0,0,0,0,513,0,
2180010,Norton - L G Nourse Elementary,2022-23,,0,63,81,73,72,0,0,0,0,0,0,0,0,0,0,289,0,
2180505,Norton - Norton High,2022-23,,0,0,0,0,0,0,0,0,0,0,179,166,167,163,3,678,675,
2180305,Norton - Norton Middle,2022-23,,0,0,0,0,0,0,0,181,179,193,0,0,0,0,0,553,553,
2190005,Norwell - Grace Farrar Cole,2022-23,,23,68,81,94,88,87,81,0,0,0,0,0,0,0,0,522,168,
2190505,Norwell - Norwell High,2022-23,,0,0,0,0,0,0,0,0,0,0,145,154,152,151,0,602,602,
2190405,Norwell - Norwell Middle School,2022-23,,0,0,0,0,0,0,0,168,171,159,0,0,0,0,0,498,498,
2190020,Norwell - William G Vinal,2022-23,,18,83,84,76,104,79,87,0,0,0,0,0,0,0,0,531,166,
2200005,Norwood - Balch,2022-23,,0,0,68,53,54,68,69,0,0,0,0,0,0,0,0,312,137,
2200025,Norwood - Charles J Prescott,2022-23,,0,4,50,54,47,42,46,0,0,0,0,0,0,0,0,243,88,
2200010,Norwood - Cornelius M Callahan,2022-23,,0,0,40,37,42,59,46,0,0,0,0,0,0,0,0,224,105,
2200305,Norwood - Dr. Philip O. Coakley Middle School,2022-23,,0,0,0,0,0,0,0,272,258,246,0,0,0,0,0,776,776,
2200015,Norwood - F A Cleveland,2022-23,,0,0,56,78,70,58,51,0,0,0,0,0,0,0,0,313,109,
2200075,Norwood - George F. Willett,2022-23,,140,262,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,
2200020,Norwood - John P Oldham,2022-23,,0,0,56,74,44,52,49,0,0,0,0,0,0,0,0,275,101,
2200505,Norwood - Norwood High,2022-23,,0,0,0,0,0,0,0,0,0,0,205,243,229,260,4,941,937,
2210005,Oak Bluffs - Oak Bluffs Elementary,2022-23,,18,46,40,49,39,49,35,59,53,50,0,0,0,0,0,438,246,
8550605,Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,2022-23,,0,0,0,0,0,0,0,0,0,0,139,142,140,140,0,561,561,
7400505,Old Rochester - Old Rochester Regional High,2022-23,,0,0,0,0,0,0,0,0,0,0,149,151,151,170,6,627,621,
7400405,Old Rochester - Old Rochester Regional Jr High,2022-23,,0,0,0,0,0,0,0,0,230,194,0,0,0,0,0,424,424,
35150205,Old Sturbridge Academy Charter Public School (District) - Old Sturbridge Academy Charter Public School,2022-23,,0,40,41,39,39,40,40,40,38,40,0,0,0,0,0,357,198,
2230010,Orange - Dexter Park,2022-23,,0,0,0,0,67,70,77,80,0,0,0,0,0,0,0,294,227,
2230015,Orange - Fisher Hill,2022-23,,40,63,76,51,0,0,0,0,0,0,0,0,0,0,0,230,0,
2240005,Orleans - Orleans Elementary,2022-23,,0,17,30,21,19,28,30,0,0,0,0,0,0,0,0,145,58,
2260010,Oxford - Alfred M Chaffee,2022-23,,0,99,107,81,0,0,0,0,0,0,0,0,0,0,0,287,0,
2260005,Oxford - Clara Barton,2022-23,,44,0,0,0,101,117,0,0,0,0,0,0,0,0,0,262,117,
2260505,Oxford - Oxford High,2022-23,,0,0,0,0,0,0,0,0,0,0,103,101,90,84,6,384,378,
2260405,Oxford - Oxford Middle,2022-23,,0,0,0,0,0,0,104,143,130,127,0,0,0,0,0,504,504,
2270008,Palmer - Old Mill Pond,2022-23,,56,81,92,102,72,93,103,0,0,0,0,0,0,0,0,599,196,
2270505,Palmer - Palmer High,2022-23,,0,0,0,0,0,0,0,102,76,90,63,73,65,63,3,535,532,
8600605,Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,2022-23,,0,0,0,0,0,0,0,0,0,0,185,168,159,128,0,640,640,
35010505,Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,2022-23,,0,0,0,0,0,0,0,0,0,0,47,76,64,74,0,261,261,
2290005,Peabody - Captain Samuel Brown,2022-23,,0,54,69,61,69,56,67,0,0,0,0,0,0,0,0,376,123,
2290015,Peabody - Center,2022-23,,0,67,85,70,81,81,62,0,0,0,0,0,0,0,0,446,143,
2290305,Peabody - J Henry Higgins Middle,2022-23,,0,0,0,0,0,0,0,449,429,468,0,0,0,0,0,1346,1346,
2290007,Peabody - John E Burke,2022-23,,0,38,48,39,37,52,38,0,0,0,0,0,0,0,0,252,90,
2290016,Peabody - John E. McCarthy,2022-23,,121,32,35,40,36,42,32,0,0,0,0,0,0,0,0,338,74,
2290705,Peabody - Peabody Personalized Remote Education Program (Peabody P.R.E.P.),2022-23,,0,1,2,8,5,6,3,1,6,7,9,12,21,13,0,94,78,
2290510,Peabody - Peabody Veterans Memorial High,2022-23,,0,0,0,0,0,0,0,0,0,0,348,366,368,383,11,1476,1465,
2290035,Peabody - South Memorial,2022-23,,70,62,64,59,60,85,72,0,0,0,0,0,0,0,0,472,157,
2290010,Peabody - Thomas Carroll,2022-23,,0,82,94,90,83,118,119,0,0,0,0,0,0,0,0,586,237,
2290045,Peabody - West Memorial,2022-23,,35,36,38,38,38,38,36,0,0,0,0,0,0,0,0,259,74,
2290027,Peabody - William A Welch Sr,2022-23,,16,57,54,52,51,0,0,0,0,0,0,0,0,0,0,230,0,
2300005,Pelham - Pelham Elementary,2022-23,,0,17,19,21,19,20,15,20,0,0,0,0,0,0,0,131,55,
2310003,Pembroke - Bryantville Elementary,2022-23,,0,55,69,55,58,71,65,59,0,0,0,0,0,0,0,432,195,
2310010,Pembroke - Hobomock Elementary,2022-23,,0,64,60,54,51,61,63,56,0,0,0,0,0,0,0,409,180,
2310015,Pembroke - North Pembroke Elementary,2022-23,,67,72,62,75,55,64,64,57,0,0,0,0,0,0,0,516,185,
2310305,Pembroke - Pembroke Community Middle School,2022-23,,0,0,0,0,0,0,0,0,199,206,0,0,0,0,0,405,405,
2310505,Pembroke - Pembroke High School,2022-23,,0,0,0,0,0,0,0,0,0,0,168,191,174,191,9,733,724,
7450020,Pentucket - Dr Frederick N Sweetsir,2022-23,,37,69,66,55,0,0,0,0,0,0,0,0,0,0,0,227,0,
7450015,Pentucket - Dr John C Page School,2022-23,,26,41,41,30,57,41,41,40,0,0,0,0,0,0,0,317,122,
7450005,Pentucket - Elmer S Bagnall,2022-23,,35,62,81,63,64,60,69,52,0,0,0,0,0,0,0,486,181,
7450010,Pentucket - Helen R Donaghue School,2022-23,,0,0,0,0,60,65,62,63,0,0,0,0,0,0,0,250,190,
7450405,Pentucket - Pentucket Regional Middle,2022-23,,0,0,0,0,0,0,0,0,172,186,0,0,0,0,0,358,358,
7450505,Pentucket - Pentucket Regional Sr High,2022-23,,0,0,0,0,0,0,0,0,0,0,129,159,143,160,0,591,591,
2340005,Petersham - Petersham Center,2022-23,,0,17,17,18,20,26,12,16,0,0,0,0,0,0,0,126,54,
4930505,"Phoenix Academy Charter Public High School, Chelsea (District) - Phoenix Academy Charter Public High School, Chelsea",2022-23,,0,0,0,0,0,0,0,0,0,0,150,4,39,10,0,203,203,
35180505,"Phoenix Academy Public Charter High School, Lawrence (District) - Phoenix Academy Public Charter High School, Lawrence",2022-23,,0,0,0,0,0,0,0,0,0,0,82,3,35,5,0,125,125,
35080505,"Phoenix Academy Public Charter High School, Springfield (District) - Phoenix Academy Public Charter High School, Springfield",2022-23,,0,0,0,0,0,0,0,0,0,0,96,2,59,9,0,166,166,
4940205,Pioneer Charter School of Science (District) - Pioneer Charter School of Science,2022-23,,0,63,63,64,63,63,64,64,64,64,63,58,45,45,0,783,530,
35060505,Pioneer Charter School of Science II (District) - Pioneer Charter School of Science II,2022-23,,0,40,23,29,0,0,0,0,74,75,72,53,48,48,0,462,370,
7500006,Pioneer Valley - Bernardston Elementary,2022-23,,19,30,27,30,16,22,36,24,0,0,0,0,0,0,0,204,82,
7500008,Pioneer Valley - Northfield Elementary,2022-23,,28,15,23,29,22,28,27,28,0,0,0,0,0,0,0,200,83,
7500505,Pioneer Valley - Pioneer Valley Regional,2022-23,,0,0,0,0,0,0,0,0,56,54,18,38,42,48,0,256,256,
4970205,Pioneer Valley Chinese Immersion Charter (District) - Pioneer Valley Chinese Immersion Charter School,2022-23,,0,44,42,44,43,45,44,64,50,53,39,40,22,19,0,549,376,
4790505,Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,2022-23,,0,0,0,0,0,0,0,0,66,71,70,64,60,59,0,390,390,
2360010,Pittsfield - Allendale,2022-23,,13,51,32,39,43,43,52,0,0,0,0,0,0,0,0,273,95,
2360065,Pittsfield - Crosby,2022-23,,22,40,27,48,39,36,58,0,0,0,0,0,0,0,0,270,94,
2360030,Pittsfield - Crosby Educational Academy,2022-23,,0,0,3,0,3,4,7,0,0,0,0,0,0,0,0,17,11,
2360525,Pittsfield - Eagle Education Academy,2022-23,,0,0,0,0,0,0,0,3,3,4,3,6,3,1,0,23,23,
2360035,Pittsfield - Egremont,2022-23,,14,53,73,46,57,66,73,0,0,0,0,0,0,0,0,382,139,
2360305,Pittsfield - John T Reid Middle,2022-23,,0,0,0,0,0,0,0,155,129,166,0,0,0,0,0,450,450,
2360055,Pittsfield - Morningside Community School,2022-23,,24,58,54,54,58,52,55,0,0,0,0,0,0,0,0,355,107,
2360505,Pittsfield - Pittsfield High,2022-23,,0,0,0,0,0,0,0,0,0,0,149,167,175,148,12,651,639,
2360705,Pittsfield - Pittsfield Public Virtual Academy,2022-23,,0,0,3,3,5,7,6,9,12,11,6,16,14,12,0,104,93,
2360045,Pittsfield - Robert T. Capeless Elementary School,2022-23,,14,36,29,23,25,22,32,0,0,0,0,0,0,0,0,181,54,
2360105,Pittsfield - Silvio O Conte Community,2022-23,,27,60,56,52,43,64,55,0,0,0,0,0,0,0,0,357,119,
2360090,Pittsfield - Stearns,2022-23,,14,37,31,27,36,44,45,0,0,0,0,0,0,0,0,234,89,
2360510,Pittsfield - Taconic High,2022-23,,0,0,0,0,0,0,0,0,0,0,256,214,205,185,0,860,860,
2360310,Pittsfield - Theodore Herberg Middle,2022-23,,0,0,0,0,0,0,0,165,146,185,0,0,0,0,0,496,496,
2360100,Pittsfield - Williams,2022-23,,15,37,42,42,46,35,39,0,0,0,0,0,0,0,0,256,74,
2380010,Plainville - Anna Ware Jackson,2022-23,,57,88,86,62,0,0,0,0,0,0,0,0,0,0,0,293,0,
2380005,Plainville - Beatrice H Wood Elementary,2022-23,,0,0,0,0,87,90,86,92,0,0,0,0,0,0,0,355,268,
2390005,Plymouth - Cold Spring,2022-23,,0,27,36,43,34,42,30,0,0,0,0,0,0,0,0,212,72,
2390011,Plymouth - Federal Furnace School,2022-23,,0,69,80,73,64,62,58,0,0,0,0,0,0,0,0,406,120,
2390010,Plymouth - Hedge,2022-23,,0,40,37,29,29,38,36,0,0,0,0,0,0,0,0,209,74,
2390012,Plymouth - Indian Brook,2022-23,,0,90,88,97,93,115,91,0,0,0,0,0,0,0,0,574,206,
2390015,Plymouth - Manomet Elementary,2022-23,,0,39,40,35,51,44,40,0,0,0,0,0,0,0,0,249,84,
2390030,Plymouth - Nathaniel Morton Elementary,2022-23,,0,84,86,84,85,89,84,0,0,0,0,0,0,0,0,512,173,
2390405,Plymouth - Plymouth Commun Intermediate,2022-23,,0,0,0,0,0,0,0,297,253,328,0,0,0,0,0,878,878,
2390003,Plymouth - Plymouth Early Childhood Center,2022-23,,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,
2390505,Plymouth - Plymouth North High,2022-23,,0,0,0,0,0,0,0,0,0,0,333,368,311,289,0,1301,1301,
2390515,Plymouth - Plymouth South High,2022-23,,0,0,0,0,0,0,0,0,0,0,266,260,259,243,0,1028,1028,
2390305,Plymouth - Plymouth South Middle,2022-23,,0,0,0,0,0,0,0,194,217,209,0,0,0,0,0,620,620,
2390046,Plymouth - South Elementary,2022-23,,0,93,126,97,99,105,99,0,0,0,0,0,0,0,0,619,204,
2390047,Plymouth - West Elementary,2022-23,,0,43,70,52,59,43,53,0,0,0,0,0,0,0,0,320,96,
2400010,Plympton - Dennett Elementary,2022-23,,0,33,45,33,43,29,29,25,0,0,0,0,0,0,0,237,83,
4870550,Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,2022-23,,30,68,61,61,85,84,85,83,81,76,79,69,67,70,0,999,694,
2420020,Provincetown - Provincetown Schools,2022-23,,25,10,13,8,13,12,14,9,15,23,0,0,0,0,0,142,73,
7530005,Quabbin - Hardwick Elementary,2022-23,,18,22,37,20,32,27,28,0,0,0,0,0,0,0,0,184,55,
7530010,Quabbin - Hubbardston Center,2022-23,,38,43,37,46,47,43,51,0,0,0,0,0,0,0,0,305,94,
7530020,Quabbin - New Braintree Grade,2022-23,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,10,38,0,
7530025,Quabbin - Oakham Center,2022-23,,0,18,23,33,25,32,43,0,0,0,0,0,0,0,0,174,75,
7530505,Quabbin - Quabbin Regional High School,2022-23,,0,0,0,0,0,0,0,0,0,0,177,131,122,136,0,566,566,
7530405,Quabbin - Quabbin Regional Middle School,2022-23,,0,0,0,0,0,0,0,149,174,194,0,0,0,0,0,517,517,
7530030,Quabbin - Ruggles Lane,2022-23,,47,54,62,57,71,50,47,0,0,0,0,0,0,0,0,388,97,
7780001,Quaboag Regional - Quaboag Integrated Preschool,2022-23,,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,
7780505,Quaboag Regional - Quaboag Regional High,2022-23,,0,0,0,0,0,0,0,0,0,0,92,81,87,94,0,354,354,
7780305,Quaboag Regional - Quaboag Regional Middle Innovation School,2022-23,,0,0,0,0,0,0,0,0,93,110,0,0,0,0,0,203,203,
7780005,Quaboag Regional - Warren Elementary,2022-23,,0,31,56,45,45,36,57,50,0,0,0,0,0,0,0,320,143,
7780010,Quaboag Regional - West Brookfield Elementary,2022-23,,0,29,34,31,42,33,48,40,0,0,0,0,0,0,0,257,121,
2430005,Quincy - Amelio Della Chiesa Early Childhood Center,2022-23,,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,
2430040,Quincy - Atherton Hough,2022-23,,0,41,32,52,42,45,44,0,0,0,0,0,0,0,0,256,89,
2430305,Quincy - Atlantic Middle,2022-23,,0,0,0,0,0,0,0,199,168,184,0,0,0,0,0,551,551,
2430020,Quincy - Beechwood Knoll Elementary,2022-23,,0,49,56,53,57,53,62,0,0,0,0,0,0,0,0,330,115,
2430310,Quincy - Broad Meadows Middle,2022-23,,0,0,0,0,0,0,0,100,112,109,0,0,0,0,0,321,321,
2430315,Quincy - Central Middle,2022-23,,0,0,0,0,0,0,0,214,221,212,0,0,0,0,0,647,647,
2430025,Quincy - Charles A Bernazzani Elementary,2022-23,,0,63,53,56,56,58,54,0,0,0,0,0,0,0,0,340,112,
2430055,Quincy - Clifford H Marshall Elementary,2022-23,,0,101,102,113,104,94,0,0,0,0,0,0,0,0,0,514,94,
2430075,Quincy - Francis W Parker,2022-23,,0,45,55,55,47,62,55,0,0,0,0,0,0,0,0,319,117,
2430035,Quincy - Lincoln-Hancock Community School,2022-23,,0,117,128,116,94,87,0,0,0,0,0,0,0,0,0,542,87,
2430060,Quincy - Merrymount,2022-23,,0,51,57,50,48,64,57,0,0,0,0,0,0,0,0,327,121,
2430065,Quincy - Montclair,2022-23,,0,70,62,71,72,83,75,0,0,0,0,0,0,0,0,433,158,
2430510,Quincy - North Quincy High,2022-23,,0,0,0,0,0,0,0,0,0,0,381,360,374,335,26,1476,1450,
2430325,Quincy - Point Webster Middle,2022-23,,62,0,0,0,0,0,83,91,73,102,0,0,0,0,0,411,349,
2430505,Quincy - Quincy High,2022-23,,0,0,0,0,0,0,0,0,0,0,366,385,361,383,0,1495,1495,
2430090,Quincy - Snug Harbor Community School,2022-23,,95,37,52,52,62,44,58,0,0,0,0,0,0,0,0,400,102,
2430320,Quincy - South West Middle School,2022-23,,0,0,0,0,0,0,102,115,110,110,0,0,0,0,0,437,437,
2430095,Quincy - Squantum,2022-23,,0,66,57,48,59,58,64,0,0,0,0,0,0,0,0,352,122,
2430110,Quincy - Wollaston School,2022-23,,0,52,51,56,56,52,66,0,0,0,0,0,0,0,0,333,118,
7550505,Ralph C Mahar - Ralph C Mahar Regional,2022-23,,0,0,0,0,0,0,0,0,92,97,112,79,77,66,0,523,523,
2440020,Randolph - Elizabeth G Lyons Elementary,2022-23,,0,39,52,44,47,45,58,0,0,0,0,0,0,0,0,285,103,
2440018,Randolph - J F Kennedy Elementary,2022-23,,102,61,59,44,52,52,50,0,0,0,0,0,0,0,0,420,102,
2440015,Randolph - Margaret L Donovan,2022-23,,0,65,72,58,81,72,73,0,0,0,0,0,0,0,0,421,145,
2440040,Randolph - Martin E Young Elementary,2022-23,,0,42,53,41,44,33,39,0,0,0,0,0,0,0,0,252,72,
2440410,Randolph - Randolph Community Middle,2022-23,,0,0,0,0,0,0,0,180,190,196,0,0,0,0,0,566,566,
2440505,Randolph - Randolph High,2022-23,,0,0,0,0,0,0,0,0,0,0,207,154,139,117,2,619,617,
2460002,Reading - Alice M Barrows,2022-23,,0,53,58,55,61,62,67,0,0,0,0,0,0,0,0,356,129,
2460305,Reading - Arthur W Coolidge Middle,2022-23,,0,0,0,0,0,0,0,146,135,148,0,0,0,0,0,429,429,
2460005,Reading - Birch Meadow,2022-23,,0,58,55,52,78,58,57,0,0,0,0,0,0,0,0,358,115,
2460017,Reading - J Warren Killam,2022-23,,0,62,77,54,77,71,65,0,0,0,0,0,0,0,0,406,136,
2460010,Reading - Joshua Eaton,2022-23,,0,61,62,60,70,72,64,0,0,0,0,0,0,0,0,389,136,
2460505,Reading - Reading Memorial High,2022-23,,0,0,0,0,0,0,0,0,0,0,257,255,290,294,0,1096,1096,
2460001,Reading - RISE PreSchool,2022-23,,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,
2460310,Reading - Walter S Parker Middle,2022-23,,0,0,0,0,0,0,0,123,167,174,0,0,0,0,0,464,464,
2460020,Reading - Wood End Elementary School,2022-23,,0,34,44,30,49,48,41,0,0,0,0,0,0,0,0,246,89,
2480003,Revere - A. C. Whelan Elementary School,2022-23,,0,98,90,135,120,138,142,0,0,0,0,0,0,0,0,723,280,
2480025,Revere - Abraham Lincoln,2022-23,,62,92,101,83,81,93,90,0,0,0,0,0,0,0,0,602,183,
2480013,Revere - Beachmont Veterans Memorial School,2022-23,,34,64,58,50,49,36,45,0,0,0,0,0,0,0,0,336,81,
2480520,Revere - CityLab Innovation High School,2022-23,,0,0,0,0,0,0,0,0,0,0,47,17,14,17,0,95,95,
2480056,Revere - Garfield Elementary School,2022-23,,42,105,103,109,102,122,102,0,0,0,0,0,0,0,0,685,224,
2480057,Revere - Garfield Middle School,2022-23,,0,0,0,0,0,0,0,176,183,187,0,0,0,0,0,546,546,
2480050,Revere - Paul Revere,2022-23,,0,77,83,75,78,67,76,0,0,0,0,0,0,0,0,456,143,
2480505,Revere - Revere High,2022-23,,0,0,0,0,0,0,0,0,0,0,559,634,476,400,15,2084,2069,
2480014,Revere - Rumney Marsh Academy,2022-23,,0,0,0,0,0,0,0,189,194,185,0,0,0,0,0,568,568,
2480035,Revere - Staff Sargent James J. Hill Elementary School,2022-23,,0,88,107,112,113,111,115,0,0,0,0,0,0,0,0,646,226,
2480305,Revere - Susan B. Anthony Middle School,2022-23,,0,0,0,0,0,0,0,185,186,186,0,0,0,0,0,557,557,
2490005,Richmond - Richmond Consolidated,2022-23,,11,12,18,16,17,19,15,15,18,13,0,0,0,0,0,154,80,
4830305,Rising Tide Charter Public (District) - Rising Tide Charter Public School,2022-23,,0,0,0,0,0,0,91,92,91,92,78,70,56,64,0,634,634,
4820050,River Valley Charter (District) - River Valley Charter School,2022-23,,0,32,32,32,34,32,32,30,30,34,0,0,0,0,0,288,158,
2500005,Rochester - Rochester Memorial,2022-23,,20,57,59,63,67,72,88,66,0,0,0,0,0,0,0,492,226,
2510060,Rockland - Jefferson Elementary School,2022-23,,0,52,48,48,37,62,0,0,0,0,0,0,0,0,0,247,62,
2510305,Rockland - John W Rogers Middle,2022-23,,0,0,0,0,0,0,147,184,194,190,0,0,0,0,0,715,715,
2510020,Rockland - Memorial Park,2022-23,,0,53,39,36,59,60,0,0,0,0,0,0,0,0,0,247,60,
2510025,Rockland - R Stewart Esten,2022-23,,0,42,75,68,73,55,0,0,0,0,0,0,0,0,0,313,55,
2510505,Rockland - Rockland Senior High,2022-23,,58,0,0,0,0,0,0,0,0,0,175,135,129,137,7,641,576,
2520005,Rockport - Rockport Elementary,2022-23,,22,42,44,48,36,54,58,0,0,0,0,0,0,0,0,304,112,
2520510,Rockport - Rockport High,2022-23,,0,0,0,0,0,0,0,0,0,0,55,46,68,62,0,231,231,
2520305,Rockport - Rockport Middle,2022-23,,0,0,0,0,0,0,0,54,68,73,0,0,0,0,0,195,195,
2530005,Rowe - Rowe Elementary,2022-23,,7,7,5,6,13,5,12,11,0,0,0,0,0,0,0,66,28,
4840505,Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,2022-23,,0,0,0,0,0,0,110,177,222,231,179,144,120,112,0,1295,1295,
2580003,Salem - Bates,2022-23,,36,54,49,48,67,54,66,0,0,0,0,0,0,0,0,374,120,
2580010,Salem - Bentley Academy Innovation School,2022-23,,0,41,47,58,48,41,39,0,0,0,0,0,0,0,0,274,80,
2580015,Salem - Carlton,2022-23,,0,42,36,44,46,36,42,0,0,0,0,0,0,0,0,246,78,
2580305,Salem - Collins Middle,2022-23,,0,0,0,0,0,0,0,204,201,207,0,0,0,0,0,612,612,
2580030,Salem - Horace Mann Laboratory,2022-23,,35,37,42,42,44,52,45,0,0,0,0,0,0,0,0,297,97,
2580510,Salem - New Liberty Innovation School,2022-23,,0,0,0,0,0,0,0,0,0,0,3,10,17,26,0,56,56,
2580001,Salem - Salem Early Childhood,2022-23,,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,
2580505,Salem - Salem High,2022-23,,0,0,0,0,0,0,0,0,0,0,244,226,191,221,6,888,882,
2580515,Salem - Salem Prep High School,2022-23,,0,0,0,0,0,0,0,0,0,0,2,5,1,6,0,14,14,
2580050,Salem - Saltonstall School,2022-23,,0,41,37,42,43,47,49,44,44,50,0,0,0,0,0,397,234,
2580070,Salem - Witchcraft Heights,2022-23,,0,69,80,68,92,68,78,0,0,0,0,0,0,0,0,455,146,
4850485,Salem Academy Charter (District) - Salem Academy Charter School,2022-23,,0,0,0,0,0,0,0,75,69,70,71,70,66,68,0,489,489,
2610002,Sandwich - Forestdale School,2022-23,,79,151,145,165,0,0,0,0,0,0,0,0,0,0,0,540,0,
2610025,Sandwich - Oak Ridge,2022-23,,0,0,0,0,144,192,172,166,0,0,0,0,0,0,0,674,530,
2610505,Sandwich - Sandwich Middle High School,2022-23,,0,0,0,0,0,0,0,0,184,175,132,142,137,158,0,928,928,
2620060,Saugus - Belmonte STEAM Academy,2022-23,,0,0,0,205,182,192,201,0,0,0,0,0,0,0,0,780,393,
2620505,Saugus - Saugus High,2022-23,,0,0,0,0,0,0,0,0,0,0,184,174,178,173,4,713,709,
