Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,# Grade 11 and 12 Students,# Students Completing Advanced,% Students Completing Advanced,% ELA,% Math,% Science and Technology,% Computer and Information Science,% History and Social Sciences,% Arts,% All Other Subjects,Ch 74 Secondary Cooperative Program
NA,NA,a-curv-i4,2017-18,Northbridge-Northbridge High,02140505,         258,         161,  62.4,  20.9,  47.7,  24.8,"",  25.2,   1.6,   9.0,   0.0
NA,NA,a-curv-i4,2017-18,Northeast Metropolitan Regional Vocational Technical-Northeast Metro Regional Vocational,08530605,         374,         296,  79.1,  57.0,  64.4,  45.5,"",  31.3,   0.0,  44.0,  26.5
NA,NA,a-curv-i4,2017-18,Northern Berkshire Regional Vocational Technical-Charles McCann Vocational Technical,08510605,         208,         208, 100.0,  78.4,  87.0,  80.3,"",  83.7,   0.0,  63.0,  26.0
NA,NA,a-curv-i4,2017-18,Norton-Norton High,02180505,         351,         210,  59.8,   0.0,  56.4,   8.8,"",  16.0,   0.6,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Norwell-Norwell High,02190505,         321,         306,  95.3,  20.9,  94.1,  12.5,"",  48.0,   8.4,  13.0,   0.0
NA,NA,a-curv-i4,2017-18,Norwood-Norwood High,02200505,         345,         343,  99.4,  44.6,  95.4,  57.4,"",  55.1,  13.3,  47.0,   0.0
NA,NA,a-curv-i4,2017-18,Old Colony Regional Vocational Technical-Old Colony Regional Vocational Technical,08550605,         235,         125,  53.2,  32.8,  53.2,  32.8,"",  19.1,   0.0,  33.0,  32.8
NA,NA,a-curv-i4,2017-18,Old Rochester-Old Rochester Regional High,07400505,         354,         294,  83.1,  25.4,  77.1,  31.9,"",  29.1,   1.4,   7.0,   0.0
NA,NA,a-curv-i4,2017-18,Oxford-Oxford High,02260505,         154,         101,  65.6,  25.3,  51.9,   9.7,"",  22.7,   5.8,   1.0,   0.0
NA,NA,a-curv-i4,2017-18,Oxford-Project C.O.F.F.E.E.,02260305,          16,           0,   0.0,   0.0,   0.0,   0.0,"",   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Palmer-Palmer High,02270505,         168,         121,  72.0,  25.0,  64.3,  35.1,"",  10.7,   1.2,   2.0,   0.0
NA,NA,a-curv-i4,2017-18,Pathfinder Regional Vocational Technical-Pathfinder Vocational Technical,08600605,         240,         126,  52.5,  31.3,  45.4,  16.7,"",  15.0,   0.0,  17.0,  16.7
NA,NA,a-curv-i4,2017-18,Paulo Freire Social Justice Charter School (District)-Paulo Freire Social Justice Charter School,35010505,          11,           3,  27.3,  18.2,  18.2,   9.1,"",   9.1,   9.1,   9.0,   0.0
NA,NA,a-curv-i4,2017-18,Peabody-Peabody Veterans Memorial High,02290510,         570,         274,  48.1,   0.0,  38.6,  15.1,"",  14.7,   0.4,   2.0,   0.0
NA,NA,a-curv-i4,2017-18,Pembroke-Pembroke High School,02310505,         487,         370,  76.0,  12.3,  71.5,  11.9,"",  30.0,   0.8,  15.0,   0.0
NA,NA,a-curv-i4,2017-18,Pentucket-Pentucket Regional Sr High,07450505,         320,         240,  75.0,  11.3,  69.4,  28.1,"",  20.9,   0.9,  10.0,   0.0
NA,NA,a-curv-i4,2017-18,Phoenix Charter Academy (District)-Phoenix Charter Academy,04930505,           3,"","","","","","","","","",""
NA,NA,a-curv-i4,2017-18,Pioneer Charter School of Science (District)-Pioneer Charter School of Science,04940205,          25,          22,  88.0,  44.0,  80.0,  44.0,"",   4.0,   0.0,  28.0,   0.0
NA,NA,a-curv-i4,2017-18,Pioneer Charter School of Science II (PCSS-II) (District)-Pioneer Charter School of Science II (PCSS-II),35060505,          17,          16,  94.1,  41.2,  70.6,  58.8,"",  29.4,   0.0,  18.0,   0.0
NA,NA,a-curv-i4,2017-18,Pioneer Valley Chinese Immersion Charter (District)-Pioneer Valley Chinese Immersion Charter School,04970205,          16,          16, 100.0, 100.0, 100.0, 100.0,"", 100.0,   0.0, 100.0,   0.0
NA,NA,a-curv-i4,2017-18,Pioneer Valley Performing Arts Charter Public (District)-Pioneer Valley Performing Arts Charter Public School,04790505,          84,          43,  51.2,   1.2,  45.2,   2.4,"",   4.8,   1.2,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Pioneer Valley-Pioneer Valley Regional,07500505,         118,         105,  89.0,  25.4,  84.7,  23.7,"",  28.0,   0.0,   9.0,   0.0
NA,NA,a-curv-i4,2017-18,Pittsfield-Pittsfield High,02360505,         271,         178,  65.7,  30.3,  53.1,  19.6,"",  27.3,   5.2,  11.0,   0.4
NA,NA,a-curv-i4,2017-18,Pittsfield-Taconic High,02360510,         242,         126,  52.1,  21.9,  41.3,  12.8,"",  14.0,   3.3,  10.0,   2.5
NA,NA,a-curv-i4,2017-18,Plymouth-Plymouth North High,02390505,         525,         386,  73.5,   5.5,  69.3,  26.5,"",  24.2,   3.0,   5.0,   0.0
NA,NA,a-curv-i4,2017-18,Plymouth-Plymouth South High,02390515,         479,         350,  73.1,  27.1,  64.1,  23.6,"",  31.7,   5.2,   9.0,   2.1
NA,NA,a-curv-i4,2017-18,Prospect Hill Academy Charter (District)-Prospect Hill Academy Charter School,04870550,          20,          20, 100.0,  45.0,  80.0,  65.0,"",  30.0,   0.0,  65.0,   0.0
NA,NA,a-curv-i4,2017-18,Quabbin-IB School of Quabbin,07530515,          11,          11, 100.0, 100.0,  90.9,  45.5,"", 100.0,  36.4,  73.0,   0.0
NA,NA,a-curv-i4,2017-18,Quabbin-Quabbin Regional High School,07530505,         281,         272,  96.8,  96.4,  55.5,  12.1,"",  21.4,   2.8,  14.0,   0.0
NA,NA,a-curv-i4,2017-18,Quaboag Regional-Quaboag Regional High,07780505,         155,          88,  56.8,  40.6,  39.4,  24.5,"",  34.2,   5.8,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Quincy-North Quincy High,02430510,         230,         104,  45.2,  16.1,  37.0,   4.3,"",  16.1,   2.6,   3.0,   0.0
NA,NA,a-curv-i4,2017-18,Quincy-Quincy High,02430505,         441,         191,  43.3,  10.0,  38.1,   2.7,"",  16.8,   0.0,   4.0,   0.0
NA,NA,a-curv-i4,2017-18,Ralph C Mahar-Pathways Early College Innovation School,07550515,          30,           0,   0.0,   0.0,   0.0,   0.0,"",   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Ralph C Mahar-Ralph C Mahar Regional,07550505,         171,         111,  64.9,   5.8,  50.9,  41.5,"",   5.8,   1.8,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Ralph C Mahar-The Gateway to College,07550525,          41,           0,   0.0,   0.0,   0.0,   0.0,"",   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Randolph-Randolph High,02440505,          28,          12,  42.9,  28.6,  35.7,  21.4,"",   3.6,   0.0,   4.0,   0.0
NA,NA,a-curv-i4,2017-18,Reading-Reading Memorial High,02460505,         541,         338,  62.5,   1.7,  59.9,  17.9,"",  12.0,   3.5,  12.0,   0.0
NA,NA,a-curv-i4,2017-18,Revere-Revere High,02480505,         281,         237,  84.3,   9.3,  84.0,  12.8,"",  17.8,   0.0,   6.0,   0.0
NA,NA,a-curv-i4,2017-18,Revere-Seacoast School,02480520,           8,           0,   0.0,   0.0,   0.0,   0.0,"",   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Rising Tide Charter Public (District)-Rising Tide Charter Public School,04830305,         123,          94,  76.4,   0.0,  72.4,  41.5,"",   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Rockland-Rockland Senior High,02510505,         216,         216, 100.0,  98.1,  93.5,  81.9,"",  58.8,  43.5,  81.0,   0.0
NA,NA,a-curv-i4,2017-18,Rockport-Rockport High,02520510,         137,          97,  70.8,  13.1,  66.4,  21.9,"",  26.3,   0.0,   4.0,   0.0
NA,NA,a-curv-i4,2017-18,Sabis International Charter (District)-Sabis International Charter School,04410505,          53,          44,  83.0,  34.0,  83.0,  13.2,"",  37.7,   0.0,   4.0,   0.0
NA,NA,a-curv-i4,2017-18,Salem Academy Charter (District)-Salem Academy Charter School,04850485,          46,          37,  80.4,  30.4,  43.5,  47.8,"",  52.2,   0.0,   4.0,   0.0
NA,NA,a-curv-i4,2017-18,Salem-New Liberty Innovation School,02580510,          14,           5,  35.7,   0.0,   0.0,  35.7,"",   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Salem-Salem High,02580505,         183,         110,  60.1,  20.2,  43.7,  21.9,"",  39.3,   4.4,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Salem-Salem Prep High School,02580515,           4,"","","","","","","","","",""
NA,NA,a-curv-i4,2017-18,Sandwich-Sandwich High,02610505,         331,         219,  66.2,  12.1,  58.9,  10.9,"",  38.1,   0.0,   5.0,   0.0
NA,NA,a-curv-i4,2017-18,Saugus-Saugus High,02620505,         248,         248, 100.0,  81.0,  92.3,  56.9,"",  61.3,  52.0,  98.0,   0.0
NA,NA,a-curv-i4,2017-18,Scituate-Scituate High School,02640505,         416,         377,  90.6,  50.2,  84.6,  56.5,"",  30.3,   6.5,  12.0,   0.0
NA,NA,a-curv-i4,2017-18,Seekonk-Seekonk High,02650505,         262,         164,  62.6,  14.5,  45.0,  34.0,"",  27.5,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Sharon-Sharon High,02660505,         343,         251,  73.2,   4.7,  69.1,  16.9,"",  42.0,   0.6,  12.0,   0.0
NA,NA,a-curv-i4,2017-18,Shawsheen Valley Regional Vocational Technical-Shawsheen Valley Vocational Technical High School,08710605,         599,         421,  70.3,  49.1,  69.3,  23.4,"",  28.5,   0.0,  50.0,  49.7
NA,NA,a-curv-i4,2017-18,Shrewsbury-Shrewsbury Sr High,02710505,         595,         554,  93.1,  11.3,  93.1,  27.4,"",  26.6,   1.8,   2.0,   0.0
NA,NA,a-curv-i4,2017-18,Silver Lake-Silver Lake Regional High,07600505,         573,         362,  63.2,  29.8,  54.3,  16.6,"",  28.6,   0.3,  12.0,   1.4
NA,NA,a-curv-i4,2017-18,Sizer School: A North Central Charter Essential (District)-Sizer School: A North Central Charter Essential School,04740505,          58,          20,  34.5,   0.0,  34.5,   0.0,"",   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Somerset Berkley Regional School District-Somerset Berkley Regional High School,07630505,         445,         424,  95.3,  58.7,  63.4,  46.1,"",  62.2,   7.6,  25.0,   0.0
NA,NA,a-curv-i4,2017-18,Somerville-Full Circle High School,02740510,           9,           0,   0.0,   0.0,   0.0,   0.0,"",   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Somerville-Somerville High,02740505,         161,         120,  74.5,  32.9,  67.7,  29.8,"",  37.9,   0.0,   9.0,   0.0
NA,NA,a-curv-i4,2017-18,South Hadley-South Hadley High,02780505,         229,         147,  64.2,  34.5,  56.3,  20.5,"",  26.2,   0.0,   5.0,   0.4
NA,NA,a-curv-i4,2017-18,South Middlesex Regional Vocational Technical-Joseph P Keefe Technical High School,08290605,         149,         100,  67.1,  24.8,  59.1,  31.5,"",  18.1,   2.0,  23.0,  18.8
NA,NA,a-curv-i4,2017-18,South Shore Charter Public (District)-South Shore Charter Public School,04880550,          73,          49,  67.1,  20.5,  58.9,  19.2,"",   9.6,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,South Shore Regional Vocational Technical-So Shore Vocational Technical High,08730605,         285,         126,  44.2,  29.5,  43.9,  30.9,"",   3.2,   0.0,  29.0,  29.5
NA,NA,a-curv-i4,2017-18,Southbridge-Southbridge High School,02770515,         105,          56,  53.3,  21.9,  50.5,   2.9,"",  14.3,   0.0,   2.0,   0.0
NA,NA,a-curv-i4,2017-18,Southeastern Regional Vocational Technical-Southeastern Regional Vocational Technical,08720605,         339,         212,  62.5,  38.3,  57.8,  33.6,"",  31.0,   1.2,  27.0,  26.8
NA,NA,a-curv-i4,2017-18,Southern Berkshire-Mt Everett Regional,07650505,          79,          38,  48.1,   0.0,  35.4,  25.3,"",  13.9,   0.0,   1.0,   0.0
NA,NA,a-curv-i4,2017-18,Southern Worcester County Regional Vocational Technical-Bay Path Regional Vocational Technical High School,08760605,         469,         252,  53.7,  37.5,  49.3,  32.4,"",  29.6,   0.0,  28.0,  28.1
NA,NA,a-curv-i4,2017-18,Southwick-Tolland-Granville Regional School District-Southwick Regional School,07660505,         222,          88,  39.6,   2.7,  28.8,  15.8,"",   5.9,   0.0,   9.0,   1.8
NA,NA,a-curv-i4,2017-18,Spencer-E Brookfield-David Prouty High,07670505,         138,         111,  80.4,  16.7,  75.4,  13.0,"",  13.8,   0.0,   1.0,   0.0
NA,NA,a-curv-i4,2017-18,Springfield-Conservatory of the Arts,02810475,          13,           6,  46.2,  38.5,  15.4,   0.0,"",   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Springfield-Gateway to College at Springfield Technical Community College,02810580,           2,"","","","","","","","","",""
NA,NA,a-curv-i4,2017-18,Springfield-High School Of Commerce,02810510,          40,          16,  40.0,  15.0,  25.0,   2.5,"",   2.5,   5.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Springfield-John J Duggan Middle,02810320,           8,           3,  37.5,  25.0,  25.0,   0.0,"",  37.5,   0.0,  38.0,   0.0
NA,NA,a-curv-i4,2017-18,Springfield-Liberty Preparatory Academy,02810560,           1,"","","","","","","","","",""
NA,NA,a-curv-i4,2017-18,Springfield-Roger L. Putnam Vocational Technical Academy,02810620,          84,          44,  52.4,  14.3,  47.6,   8.3,"",  14.3,   9.5,  18.0,   9.5
NA,NA,a-curv-i4,2017-18,Springfield-Springfield Central High,02810500,         154,          90,  58.4,  40.9,  42.2,  11.0,"",  17.5,   3.9,   4.0,   0.0
NA,NA,a-curv-i4,2017-18,Springfield-Springfield High School,02810570,           2,"","","","","","","","","",""
NA,NA,a-curv-i4,2017-18,Springfield-Springfield High School of Science and Technology,02810530,          80,          42,  52.5,  25.0,  41.3,  16.3,"",   6.3,   8.8,   4.0,   0.0
NA,NA,a-curv-i4,2017-18,Springfield-Springfield Public Day High School,02810550,           4,"","","","","","","","","",""
NA,NA,a-curv-i4,2017-18,Springfield-The Springfield Renaissance School an Expeditionary Learning School,02810205,          51,          37,  72.5,  35.3,  62.7,   0.0,"",   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Stoneham-Stoneham High,02840505,         278,         206,  74.1,  21.9,  65.5,   6.1,"",  23.4,   0.0,  12.0,   0.0
NA,NA,a-curv-i4,2017-18,Stoughton-Stoughton High,02850505,         339,         193,  56.9,  10.0,  55.2,  13.3,"",  12.7,   0.0,   7.0,   0.0
NA,NA,a-curv-i4,2017-18,Sturgis Charter Public (District)-Sturgis Charter Public School,04890505,         320,         320, 100.0,  99.7,  99.4,  96.6,"", 100.0,  30.9,  93.0,   0.0
NA,NA,a-curv-i4,2017-18,Sutton-Sutton High School,02900510,         194,         157,  80.9,  46.9,  74.2,  33.0,"",  25.3,   0.0,   7.0,   0.0
NA,NA,a-curv-i4,2017-18,Swampscott-Swampscott High,02910505,         278,         184,  66.2,  11.5,  61.2,   9.0,"",  35.6,   3.2,   7.0,   0.0
NA,NA,a-curv-i4,2017-18,Swansea-Joseph Case High,02920505,         237,         147,  62.0,  44.3,  49.4,  32.5,"",   0.8,   0.0,  10.0,   0.0
NA,NA,a-curv-i4,2017-18,TEC Connections Academy Commonwealth Virtual School District-TEC Connections Academy Commonwealth Virtual School,39020900,         396,         118,  29.8,   6.8,  25.3,   3.3,"",   6.3,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Tantasqua-Tantasqua Regional Sr High,07700505,         322,         259,  80.4,  41.9,  71.7,  41.6,"",  11.2,   1.2,   1.0,   0.0
NA,NA,a-curv-i4,2017-18,Tantasqua-Tantasqua Regional Vocational,07700605,         197,          58,  29.4,   4.6,  23.9,   6.1,"",   1.5,   0.0,   1.0,   0.0
NA,NA,a-curv-i4,2017-18,Taunton-Taunton Alternative High School,02930525,          59,          16,  27.1,   0.0,  18.6,  11.9,"",   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Taunton-Taunton High,02930505,         596,         373,  62.6,  18.6,  58.1,   9.1,"",  23.8,   0.2,   6.0,   0.0
NA,NA,a-curv-i4,2017-18,Tewksbury-Tewksbury Memorial High,02950505,         433,         301,  69.5,   0.0,  62.8,   5.5,"",  29.6,   8.3,   1.0,   0.0
NA,NA,a-curv-i4,2017-18,Tri-County Regional Vocational Technical-Tri-County Regional Vocational Technical,08780605,         419,         259,  61.8,  29.1,  61.3,  27.4,"",  22.0,   0.0,  22.0,  22.0
NA,NA,a-curv-i4,2017-18,Triton-Triton Regional High School,07730505,         338,         210,  62.1,   7.4,  53.8,  13.9,"",  22.5,   4.4,   8.0,   0.0
NA,NA,a-curv-i4,2017-18,Tyngsborough-Tyngsborough High School,03010505,         215,         163,  75.8,  14.0,  72.1,  23.3,"",   2.8,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Upper Cape Cod Regional Vocational Technical-Upper Cape Cod Vocational Technical,08790605,         292,         197,  67.5,  43.5,  67.5,  42.5,"",   0.0,   0.0,  42.0,  42.5
NA,NA,a-curv-i4,2017-18,Uxbridge-Gateway to College,03040515,          38,           0,   0.0,   0.0,   0.0,   0.0,"",   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Uxbridge-Uxbridge High,03040505,         218,         119,  54.6,  19.7,  46.3,  36.2,"",  14.7,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Wachusett-Wachusett Regional High,07750505,         950,         586,  61.7,   7.5,  57.4,   7.3,"",  23.4,   3.2,   2.0,   0.0
NA,NA,a-curv-i4,2017-18,Wakefield-Wakefield Memorial High,03050505,         445,         320,  71.9,  34.6,  64.3,  17.1,"",  23.1,   2.2,   5.0,   0.0
NA,NA,a-curv-i4,2017-18,Walpole-Walpole High,03070505,         496,         291,  58.7,  16.7,  45.2,  27.6,"",  13.7,   4.4,   7.0,   0.0
NA,NA,a-curv-i4,2017-18,Waltham-Waltham Sr High,03080505,         308,         245,  79.5,  13.6,  76.6,  10.4,"",  36.4,   2.9,   6.0,   1.3
NA,NA,a-curv-i4,2017-18,Ware-Ware Junior/Senior High School,03090505,         120,          65,  54.2,  11.7,  47.5,  26.7,"",   4.2,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Wareham-Wareham Cooperative Alternative School,03100315,          32,           0,   0.0,   0.0,   0.0,   0.0,"",   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Wareham-Wareham Senior High,03100505,         155,          69,  44.5,  34.2,  36.8,  22.6,"",   4.5,   0.6,   6.0,   0.0
NA,NA,a-curv-i4,2017-18,Watertown-Watertown High,03140505,         241,         166,  68.9,  10.4,  66.8,  28.2,"",  11.6,   0.8,   8.0,   0.0
NA,NA,a-curv-i4,2017-18,Wayland-Wayland High School,03150505,         290,         254,  87.6,   3.8,  81.7,  12.8,"",  25.9,   3.1,  19.0,   0.0
NA,NA,a-curv-i4,2017-18,Webster-Bartlett High School,03160505,         149,          97,  65.1,  40.9,  45.0,  40.9,"",  18.8,   0.0,   7.0,   0.0
NA,NA,a-curv-i4,2017-18,Wellesley-Wellesley Sr High,03170505,         564,         500,  88.7,   0.0,  85.1,  56.2,"",  16.7,   0.0,  14.0,   0.0
NA,NA,a-curv-i4,2017-18,West Boylston-West Boylston Junior/Senior High,03220505,         110,          75,  68.2,  14.5,  66.4,  10.9,"",  10.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,West Bridgewater-West Bridgewater Junior/Senior,03230505,         180,         180, 100.0,  80.0,  86.1,  83.3,"",  78.9,  42.2,  99.0,   0.0
NA,NA,a-curv-i4,2017-18,West Springfield-21st Century Skills Academy,03320515,           4,"","","","","","","","","",""
NA,NA,a-curv-i4,2017-18,West Springfield-West Springfield High,03320505,         413,         191,  46.2,  27.8,  37.5,  16.0,"",  19.4,   0.0,   1.0,   1.7
NA,NA,a-curv-i4,2017-18,Westborough-Westborough High,03210505,         386,         274,  71.0,   5.4,  68.7,  17.1,"",  24.1,   3.4,   7.0,   0.0
NA,NA,a-curv-i4,2017-18,Westfield-Westfield High,03250505,         487,         346,  71.0,  25.5,  55.6,  25.7,"",  24.4,   1.4,   9.0,   0.0
NA,NA,a-curv-i4,2017-18,Westfield-Westfield Technical Academy,03250605,         225,          46,  20.4,   7.6,   8.9,   0.0,"",   4.0,   0.4,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Westford-Westford Academy,03260505,         616,         398,  64.6,   8.6,  56.0,  28.7,"",  21.1,   4.4,  10.0,   0.0
NA,NA,a-curv-i4,2017-18,Weston-Weston High,03300505,         232,         147,  63.4,   0.0,  63.4,  14.7,"",  41.4,   0.0,   5.0,   0.0
NA,NA,a-curv-i4,2017-18,Westport-Westport Junior/Senior High School,03310515,         151,          91,  60.3,  25.8,  47.0,  18.5,"",  11.9,   6.0,   1.0,   0.0
NA,NA,a-curv-i4,2017-18,Westwood-Westwood High,03350505,         452,         316,  69.9,  22.1,  61.9,  11.1,"",  40.7,   2.2,  12.0,   0.0
NA,NA,a-curv-i4,2017-18,Weymouth-Weymouth High School,03360505,         776,         772,  99.5,  71.8,  90.1,  65.3,"",  44.6,  22.8,  46.0,   0.0
NA,NA,a-curv-i4,2017-18,Whitman-Hanson-Whitman Hanson Regional,07800505,         546,         361,  66.1,  37.5,  53.5,  21.4,"",  31.9,   0.0,   3.0,   0.0
NA,NA,a-curv-i4,2017-18,Whittier Regional Vocational Technical-Whittier Regional Vocational,08850605,         482,         330,  68.5,  49.4,  68.3,  45.6,"",  45.6,  14.1,  46.0,  45.6
NA,NA,a-curv-i4,2017-18,Wilmington-Wilmington High,03420505,         382,         259,  67.8,  16.2,  65.7,  20.2,"",  18.3,   0.3,   2.0,   0.0
NA,NA,a-curv-i4,2017-18,Winchendon-Murdock Academy for Success,03430405,          12,           0,   0.0,   0.0,   0.0,   0.0,"",   0.0,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Winchendon-Murdock High School,03430515,         122,          67,  54.9,  34.4,  38.5,  12.3,"",  24.6,   0.0,   0.0,   0.0
NA,NA,a-curv-i4,2017-18,Winchester-Winchester High School,03440505,         474,         473,  99.8,  62.0,  96.6,  87.3,"",  67.1,  17.9,  99.0,   0.0
NA,NA,a-curv-i4,2017-18,Winthrop-Winthrop High School,03460505,         206,         177,  85.9,  39.3,  84.0,  32.5,"",  19.4,   0.0,   0.0,   0.0
