Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,# Enrolled,# Retained,% Retained,01,02,03,04,05,06,07,08,09,10,11,12
7.8,5,a-degr-i2,2020-21,Advanced Math and Science Academy Charter (District)-Advanced Math and Science Academy Charter School,04300305,         966,           1,   0.1,"","","","","",   0.0,   0.0,   0.0,   0.0,   0.6,   0.0,   0.0
7.0,5,a-degr-i2,2020-21,Agawam-Clifford M Granger,00050010,         203,           1,   0.5,   1.8,   0.0,   0.0,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2020-21,Agawam-Benjamin J Phelps,00050020,         287,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
6.0,5,a-degr-i2,2020-21,Agawam-Robinson Park,00050025,         305,           3,   1.0,   1.2,   2.4,   0.0,   0.0,"","","","","","","",""
5.4,5,a-degr-i2,2020-21,Agawam-Agawam High,00050505,"       1,050",          14,   1.3,"","","","","","","","",   4.3,   0.4,   0.0,   0.4
7.6,5,a-degr-i2,2020-21,Agawam-Roberta G. Doering School,00050303,         527,           1,   0.2,"","","","",   0.4,   0.0,"","","","","",""
8.0,5,a-degr-i2,2020-21,Agawam-Agawam Junior High,00050405,         582,           0,   0.0,"","","","","","",   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2020-21,Agawam-James Clark School,00050030,         221,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
6.2,5,a-degr-i2,2020-21,Alma del Mar Charter School (District)-Alma del Mar Charter School,04090205,         697,           6,   0.9,   2.9,   0.0,   0.0,   0.0,   2.0,   1.4,   0.0,   0.0,"","","",""
6.4,5,a-degr-i2,2020-21,Amesbury-Amesbury Elementary,00070005,         244,           2,   0.8,   0.0,   1.5,   2.1,   0.0,"","","","","","","",""
7.2,5,a-degr-i2,2020-21,Amesbury-Charles C Cashman Elementary,00070010,         261,           1,   0.4,   0.0,   2.1,   0.0,   0.0,"","","","","","","",""
7.6,5,a-degr-i2,2020-21,Amesbury-Amesbury Middle,00070013,         625,           1,   0.2,"","","","",   0.0,   0.0,   0.0,   0.7,"","","",""
6.8,5,a-degr-i2,2020-21,Amesbury-Amesbury High,00070505,         513,           3,   0.6,"","","","","","","","",   0.0,   0.8,   0.0,   1.4
-20.6,1,a-degr-i2,2020-21,Amesbury-Amesbury Innovation High School,00070515,          42,           6,  14.3,"","","","","","","","","",   0.0,   7.7,  29.4
8.0,5,a-degr-i2,2020-21,Amherst-Crocker Farm Elementary,00080009,         275,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2020-21,Amherst-Fort River Elementary,00080020,         271,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
7.4,5,a-degr-i2,2020-21,Amherst-Wildwood Elementary,00080050,         324,           1,   0.3,   2.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2020-21,Amherst-Pelham-Amherst Regional Middle School,06050405,         413,           0,   0.0,"","","","","","",   0.0,   0.0,"","","",""
4.2,4.2,a-degr-i2,2020-21,Amherst-Pelham-Amherst Regional High,06050505,         862,          16,   1.9,"","","","","","","","",   0.9,   2.9,   1.8,   1.8
7.6,5,a-degr-i2,2020-21,Andover-Bancroft Elementary,00090003,         458,           1,   0.2,   0.0,   0.0,   0.0,   1.1,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2020-21,Andover-High Plain Elementary,00090004,         447,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
7.4,5,a-degr-i2,2020-21,Andover-Henry C Sanborn Elementary,00090010,         295,           1,   0.3,   2.3,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2020-21,Andover-South Elementary,00090020,         398,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
6.6,5,a-degr-i2,2020-21,Andover-Andover High,00090505,"       1,728",          12,   0.7,"","","","","","","","",   1.4,   0.7,   0.0,   0.7
8.0,5,a-degr-i2,2020-21,Andover-Doherty Middle,00090305,         464,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2020-21,Andover-Andover West Middle,00090310,         544,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
7.0,5,a-degr-i2,2020-21,Andover-Wood Hill Middle School,00090350,         375,           2,   0.5,"","","","","",   0.0,   1.6,   0.0,"","","",""
8.0,5,a-degr-i2,2020-21,Andover-West Elementary,00090025,         470,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
7.2,5,a-degr-i2,2020-21,Argosy Collegiate Charter School (District)-Argosy Collegiate Charter School,35090305,         571,           2,   0.4,"","","","","",   0.0,   0.0,   0.0,   0.0,   2.4,   0.0,   0.0
8.0,5,a-degr-i2,2020-21,Arlington-Brackett,00100010,         397,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
7.0,5,a-degr-i2,2020-21,Arlington-Cyrus E Dallin,00100025,         366,           2,   0.5,   0.0,   1.3,   1.4,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2020-21,Arlington-Hardy,00100030,         349,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
7.2,5,a-degr-i2,2020-21,Arlington-Arlington High,00100505,"       1,409",           6,   0.4,"","","","","","","","",   0.0,   0.0,   0.0,   1.8
8.0,5,a-degr-i2,2020-21,Arlington-Thompson,00100050,         396,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2020-21,Arlington-M Norcross Stratton,00100055,         373,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2020-21,Arlington-Gibbs School,00100305,         483,           0,   0.0,"","","","","",   0.0,"","","","","",""
8.0,5,a-degr-i2,2020-21,Arlington-Ottoson Middle,00100410,         892,           0,   0.0,"","","","","","",   0.0,   0.0,"","","",""
7.4,5,a-degr-i2,2020-21,Arlington-John A Bishop,00100005,         326,           1,   0.3,   0.0,   1.3,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2020-21,Arlington-Peirce,00100045,         246,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
7.0,5,a-degr-i2,2020-21,Ashburnham-Westminster-Westminster Elementary,06100005,         370,           2,   0.5,"",   0.0,   2.6,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2020-21,Ashburnham-Westminster-Meetinghouse School,06100010,          81,           0,   0.0,   0.0,"","","","","","","","","","",""
5.4,5,a-degr-i2,2020-21,Ashburnham-Westminster-Briggs Elementary,06100025,         372,           5,   1.3,   3.2,   2.4,   1.3,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2020-21,Ashburnham-Westminster-Overlook Middle School,06100305,         559,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
6.8,5,a-degr-i2,2020-21,Ashburnham-Westminster-Oakmont Regional High School,06100505,         635,           4,   0.6,"","","","","","","","",   0.0,   0.6,   0.0,   1.7
7.4,5,a-degr-i2,2020-21,Ashland-Henry E Warren Elementary,00140010,         382,           1,   0.3,   0.6,   0.0,"","","","","","","","","",""
7.6,5,a-degr-i2,2020-21,Ashland-David Mindess,00140015,         630,           1,   0.2,"","",   0.5,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2020-21,Ashland-Ashland Middle,00140405,         671,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2020-21,Ashland-Ashland High,00140505,         805,           0,   0.0,"","","","","","","","",   0.0,   0.0,   0.0,   0.0
8.0,5,a-degr-i2,2020-21,Assabet Valley Regional Vocational Technical-Assabet Valley Vocational High School,08010605,"       1,149",           0,   0.0,"","","","","","","","",   0.0,   0.0,   0.0,   0.0
8.0,5,a-degr-i2,2020-21,Athol-Royalston-Athol-Royalston Middle School,06150305,         417,           0,   0.0,"","","","",   0.0,   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2020-21,Athol-Royalston-Royalston Community School,06150050,         121,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2020-21,Athol-Royalston-Athol Community Elementary School,06150020,         395,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
6.8,5,a-degr-i2,2020-21,Athol-Royalston-Athol High,06150505,         342,           2,   0.6,"","","","","","","","",   0.0,   2.5,   0.0,   0.0
7.4,5,a-degr-i2,2020-21,Atlantis Charter (District)-Atlantis Charter School,04910550,"       1,186",           3,   0.3,   0.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.7,   1.1,   0.0,   0.0
8.0,5,a-degr-i2,2020-21,Attleboro-Robert J. Coelho Middle School,00160305,         633,           0,   0.0,"","","","",   0.0,   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2020-21,Attleboro-Cyril K. Brennan Middle School,00160315,         620,           0,   0.0,"","","","",   0.0,   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2020-21,Attleboro-Wamsutta Middle School,00160320,         578,           0,   0.0,"","","","",   0.0,   0.0,   0.0,   0.0,"","","",""
6.8,5,a-degr-i2,2020-21,Attleboro-Attleboro High,00160505,"       1,777",          10,   0.6,"","","","","","","","",   0.2,   0.2,   1.5,   0.2
7.4,5,a-degr-i2,2020-21,Attleboro-Peter Thacher Elementary School,00160050,         366,           1,   0.3,   0.0,   0.0,   1.1,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2020-21,Attleboro-Hill-Roberts Elementary School,00160045,         354,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
-17.0,1,a-degr-i2,2020-21,Attleboro-Attleboro Community Academy,00160515,          48,           6,  12.5,"","","","","","","","","","",   0.0,  11.1
8.0,5,a-degr-i2,2020-21,Attleboro-Thomas Willett Elementary School,00160035,         281,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2020-21,Attleboro-A. Irvin Studley Elementary School,00160001,         275,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
7.4,5,a-degr-i2,2020-21,Attleboro-Hyman Fine Elementary School,00160040,         366,           1,   0.3,   1.0,   0.0,   0.0,   0.0,"","","","","","","",""
7.4,5,a-degr-i2,2020-21,Auburn-Auburn Senior High,00170505,         716,           2,   0.3,"","","","","","","","",   0.0,   0.0,   0.0,   1.2
8.0,5,a-degr-i2,2020-21,Auburn-Bryn Mawr,00170010,         176,           0,   0.0,   0.0,   0.0,"","","","","","","","","",""
7.0,5,a-degr-i2,2020-21,Auburn-Pakachoag School,00170025,         193,           1,   0.5,   1.1,   0.0,"","","","","","","","","",""
8.0,5,a-degr-i2,2020-21,Auburn-Swanson Road Intermediate School,00170030,         568,           0,   0.0,"","",   0.0,   0.0,   0.0,"","","","","","",""
7.6,5,a-degr-i2,2020-21,Auburn-Auburn Middle,00170305,         633,           1,   0.2,"","","","","",   0.5,   0.0,   0.0,"","","",""
6.8,5,a-degr-i2,2020-21,Avon-Ralph D Butler,00180010,         319,           2,   0.6,   0.0,   1.9,   0.0,   0.0,   0.0,   1.8,"","","","","",""
5.4,5,a-degr-i2,2020-21,Avon-Avon Middle High School,00180510,         311,           4,   1.3,"","","","","","",   0.0,   0.0,   3.8,   0.0,   4.0,   0.0
8.0,5,a-degr-i2,2020-21,Ayer Shirley School District-Ayer Shirley Regional Middle School,06160305,         410,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
5.0,5.0,a-degr-i2,2020-21,Ayer Shirley School District-Page Hilltop Elementary School,06160002,         393,           6,   1.5,   3.7,   3.9,   0.0,   0.0,   0.0,"","","","","","",""
7.4,5,a-degr-i2,2020-21,Ayer Shirley School District-Ayer Shirley Regional High School,06160505,         357,           1,   0.3,"","","","","","","","",   1.0,   0.0,   0.0,   0.0
6.6,5,a-degr-i2,2020-21,Ayer Shirley School District-Lura A. White Elementary School,06160001,         274,           2,   0.7,   3.3,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2020-21,Barnstable-West Barnstable Elementary,00200005,         169,           0,   0.0,   0.0,   0.0,   0.0,"","","","","","","","",""
7.0,5,a-degr-i2,2020-21,Barnstable-Centerville Elementary,00200010,         182,           1,   0.5,   1.8,   0.0,   0.0,"","","","","","","","",""
6.2,5,a-degr-i2,2020-21,Barnstable-Barnstable Community Innovation School,00200012,         227,           2,   0.9,   2.9,   0.0,   0.0,"","","","","","","","",""
8.0,5,a-degr-i2,2020-21,Barnstable-Hyannis West Elementary,00200025,         209,           0,   0.0,   0.0,   0.0,   0.0,"","","","","","","","",""
8.0,5,a-degr-i2,2020-21,Barnstable-West Villages Elementary School,00200045,         292,           0,   0.0,   0.0,   0.0,   0.0,"","","","","","","","",""
8.0,5,a-degr-i2,2020-21,Barnstable-Barnstable United Elementary School,00200050,         705,           0,   0.0,"","","",   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2020-21,Barnstable-Barnstable Intermediate School,00200315,         709,           0,   0.0,"","","","","",   0.0,   0.0,"","","","",""
1.4000000000000004,1.4,a-degr-i2,2020-21,Barnstable-Barnstable High,00200505,"       1,758",          58,   3.3,"","","","","","","",   0.0,   4.2,   5.1,   4.5,   3.2
6.2,5,a-degr-i2,2020-21,Baystate Academy Charter Public School (District)-Baystate Academy Charter Public School,35020405,         469,           4,   0.9,"","","","","",   1.4,   1.3,   0.0,   1.4,   0.0,   0.0,   1.9
8.0,5,a-degr-i2,2020-21,Bedford-John Glenn Middle,00230305,         611,           0,   0.0,"","","","","",   0.0,   0.0,   0.0,"","","",""
7.6,5,a-degr-i2,2020-21,Bedford-Bedford High,00230505,         829,           2,   0.2,"","","","","","","","",   0.5,   0.5,   0.0,   0.0
7.0,5,a-degr-i2,2020-21,Bedford-Lt Elezer Davis,00230010,         384,           2,   0.5,   0.5,   0.5,"","","","","","","","","",""
8.0,5,a-degr-i2,2020-21,Bedford-Lt Job Lane School,00230012,         603,           0,   0.0,"","",   0.0,   0.0,   0.0,"","","","","","",""
8.0,5,a-degr-i2,2020-21,Belchertown-Chestnut Hill Community School,00240006,         486,           0,   0.0,"","","",   0.0,   0.0,   0.0,"","","","","",""
7.0,5,a-degr-i2,2020-21,Belchertown-Swift River Elementary,00240018,         439,           2,   0.5,   0.7,   0.0,   0.6,"","","","","","","","",""
8.0,5,a-degr-i2,2020-21,Belchertown-Jabish Middle School,00240025,         354,           0,   0.0,"","","","","","",   0.0,   0.0,"","","",""
4.8,4.8,a-degr-i2,2020-21,Belchertown-Belchertown High,00240505,         689,          11,   1.6,"","","","","","","","",   2.3,   2.7,   1.3,   0.0
6.2,5,a-degr-i2,2020-21,Bellingham-Joseph F DiPietro Elementary School,00250020,         223,           2,   0.9,   1.5,   1.2,   0.0,"","","","","","","","",""
8.0,5,a-degr-i2,2020-21,Bellingham-Keough Memorial Academy,00250510,          21,           0,   0.0,"","","","","","","","","","",   0.0,   0.0
7.0,5,a-degr-i2,2020-21,Bellingham-Stall Brook,00250025,         185,           1,   0.5,   0.0,   0.0,   1.5,"","","","","","","","",""
7.4,5,a-degr-i2,2020-21,Bellingham-Bellingham Memorial School,00250315,         647,           2,   0.3,"","","",   0.0,   0.0,   0.0,   1.1,"","","","",""
6.8,5,a-degr-i2,2020-21,Bellingham-Bellingham High School,00250505,         723,           4,   0.6,"","","","","","","",   0.0,   0.0,   0.8,   2.1,   0.0
8.0,5,a-degr-i2,2020-21,Belmont-Winthrop L Chenery Middle,00260305,"       1,410",           0,   0.0,"","","","",   0.0,   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2020-21,Belmont-Roger E Wellington,00260035,         442,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2020-21,Belmont-Daniel Butler,00260015,         276,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2020-21,Belmont-Mary Lee Burbank,00260010,         318,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2020-21,Belmont-Winn Brook,00260005,         364,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
7.8,5,a-degr-i2,2020-21,Belmont-Belmont High,00260505,"       1,309",           1,   0.1,"","","","","","","","",   0.0,   0.0,   0.3,   0.0
7.2,5,a-degr-i2,2020-21,Benjamin Banneker Charter Public (District)-Benjamin Banneker Charter Public School,04200205,         273,           1,   0.4,   2.2,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","",""
8.0,5,a-degr-i2,2020-21,Benjamin Franklin Classical Charter Public (District)-Benjamin Franklin Classical Charter Public School,04470205,         680,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2020-21,Berkley-Berkley Middle School,00270305,         389,           0,   0.0,"","","","",   0.0,   0.0,   0.0,   0.0,"","","",""
8.0,5,a-degr-i2,2020-21,Berkley-Berkley Community School,00270010,         357,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
7.4,5,a-degr-i2,2020-21,Berkshire Arts and Technology Charter Public (District)-Berkshire Arts and Technology Charter Public School,04140305,         372,           1,   0.3,"","","","","",   0.0,   0.0,   0.0,   0.0,   2.3,   0.0,   0.0
8.0,5,a-degr-i2,2020-21,Berkshire Hills-Muddy Brook Regional Elementary School,06180035,         235,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2020-21,Berkshire Hills-W.E.B. Du Bois Regional Middle School,06180310,         344,           0,   0.0,"","","","",   0.0,   0.0,   0.0,   0.0,"","","",""
4.4,4.4,a-degr-i2,2020-21,Berkshire Hills-Monument Mt Regional High,06180505,         501,           9,   1.8,"","","","","","","","",   0.0,   0.0,   3.4,   3.3
7.6,5,a-degr-i2,2020-21,Berlin-Boylston-Tahanto Regional High,06200505,         556,           1,   0.2,"","","","","",   0.0,   1.1,   0.0,   0.0,   0.0,   0.0,   0.0
8.0,5,a-degr-i2,2020-21,Berlin-Boylston-Boylston Elementary School,06200010,         237,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","",""
6.6,5,a-degr-i2,2020-21,Berlin-Boylston-Berlin Memorial School,06200005,         146,           1,   0.7,   0.0,   3.7,   0.0,   0.0,   0.0,"","","","","","",""
7.4,5,a-degr-i2,2020-21,Beverly-North Beverly Elementary,00300040,         312,           1,   0.3,   2.0,   0.0,   0.0,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2020-21,Beverly-Hannah Elementary,00300033,         190,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2020-21,Beverly-Cove Elementary,00300015,         338,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
6.0,5,a-degr-i2,2020-21,Beverly-Centerville Elementary,00300010,         286,           3,   1.0,   1.7,   2.1,   2.3,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2020-21,Beverly-Ayers/Ryal Side School,00300055,         333,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
7.6,5,a-degr-i2,2020-21,Beverly-Beverly Middle School,00300305,"       1,435",           3,   0.2,"","","","",   0.0,   0.5,   0.0,   0.3,"","","",""
6.2,5,a-degr-i2,2020-21,Beverly-Beverly High,00300505,"       1,277",          11,   0.9,"","","","","","","","",   1.4,   1.2,   0.9,   0.0
8.0,5,a-degr-i2,2020-21,Billerica-Thomas Ditson,00310005,         433,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
8.0,5,a-degr-i2,2020-21,Billerica-Frederick J Dutile,00310007,         187,           0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",""
