Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,# Grade Nine Students,# Passing All Courses,% Passing All Courses
1.8905263157894736,1.89,a-ovpe-i1,2018-19,Boston-Snowden International School at Copley,00350690,         138,          62,  44.9
3.094736842105263,3.09,a-ovpe-i1,2018-19,Boston-TechBoston Academy,00350657,         136,         100,  73.5
1.431578947368421,1.43,a-ovpe-i1,2018-19,Boston-The English High,00350535,         188,          64,  34.0
2.037894736842105,2.04,a-ovpe-i1,2018-19,Boston-Urban Science Academy,00350579,          62,          30,  48.4
1.823157894736842,1.82,a-ovpe-i1,2018-19,Boston-West Roxbury Academy,00350658,          60,          26,  43.3
1.3094736842105263,1.31,a-ovpe-i1,2018-19,Boston-William McKinley,00350363,          45,          14,  31.1
3.823157894736842,3.82,a-ovpe-i1,2018-19,Bourne-Bourne High School,00360505,         119,         108,  90.8
3.7010526315789476,3.7,a-ovpe-i1,2018-19,Braintree-Braintree High,00400505,         431,         379,  87.9
3.953684210526316,3.95,a-ovpe-i1,2018-19,Bridgewater-Raynham-Bridgewater-Raynham Regional,06250505,         346,         325,  93.9
NA,NA,a-ovpe-i1,2018-19,Bridgewater-Raynham-Therapeutic Day School,06250415,           4,"",""
4.029473684210527,4.03,a-ovpe-i1,2018-19,Bristol County Agricultural-Bristol County Agricultural High,09100705,         117,         112,  95.7
4.092631578947368,4.09,a-ovpe-i1,2018-19,Bristol-Plymouth Regional Vocational Technical-Bristol-Plymouth Vocational Technical,08100605,         355,         345,  97.2
1.1621052631578948,1.16,a-ovpe-i1,2018-19,Brockton-Brockton Champion High School,00440515,          29,           8,  27.6
2.2526315789473683,2.25,a-ovpe-i1,2018-19,Brockton-Brockton High,00440505,"       1,097",         587,  53.5
2.3073684210526313,2.31,a-ovpe-i1,2018-19,Brockton-Edison Academy,00440520,          42,          23,  54.8
NA,NA,a-ovpe-i1,2018-19,Brockton-Frederick Douglass Academy,00440080,           4,"",""
2.526315789473684,2.53,a-ovpe-i1,2018-19,Brockton-Huntington Therapeutic Day School,00440400,          10,           6,  60.0
3.2336842105263157,3.23,a-ovpe-i1,2018-19,Brooke Charter School (District)-Brooke Charter School,04280305,          99,          76,  76.8
3.886315789473684,3.89,a-ovpe-i1,2018-19,Brookline-Brookline High,00460505,         555,         512,  92.3
3.9115789473684215,3.91,a-ovpe-i1,2018-19,Burlington-Burlington High,00480505,         226,         210,  92.9
3.2715789473684214,3.27,a-ovpe-i1,2018-19,Cambridge-Cambridge Rindge and Latin,00490506,         528,         410,  77.7
3.928421052631579,3.93,a-ovpe-i1,2018-19,Canton-Canton High,00500505,         253,         236,  93.3
3.6336842105263156,3.63,a-ovpe-i1,2018-19,Cape Cod Regional Vocational Technical-Cape Cod Region Vocational Technical,08150605,         161,         139,  86.3
3.6,3.6,a-ovpe-i1,2018-19,Carver-Carver Middle/High School,00520405,          76,          65,  85.5
3.68,3.68,a-ovpe-i1,2018-19,Central Berkshire-Wahconah Regional High,06350505,         127,         111,  87.4
4.092631578947368,4.09,a-ovpe-i1,2018-19,Chelmsford-Chelmsford High,00560505,         357,         347,  97.2
2.357894736842105,2.36,a-ovpe-i1,2018-19,Chelsea-Chelsea High,00570505,         418,         234,  56.0
0.871578947368421,1,a-ovpe-i1,2018-19,Chicopee-Chicopee Academy,00610021,          29,           6,  20.7
2.783157894736842,2.78,a-ovpe-i1,2018-19,Chicopee-Chicopee Comprehensive High School,00610510,         286,         189,  66.1
2.442105263157895,2.44,a-ovpe-i1,2018-19,Chicopee-Chicopee High,00610505,         293,         170,  58.0
1.2378947368421052,1.24,a-ovpe-i1,2018-19,City on a Hill Charter Public School Circuit Street (District)-City on a Hill Charter Public School Circuit Street,04370505,          85,          25,  29.4
1.6505263157894738,1.65,a-ovpe-i1,2018-19,City on a Hill Charter Public School Dudley Square (District)-City on a Hill Charter Public School Dudley Square,35040505,          74,          29,  39.2
1.28,1.28,a-ovpe-i1,2018-19,City on a Hill Charter Public School New Bedford (District)-City on a Hill Charter Public School New Bedford,35070505,          69,          21,  30.4
3.490526315789474,3.49,a-ovpe-i1,2018-19,Clinton-Clinton Senior High,00640505,         111,          92,  82.9
3.0063157894736845,3.01,a-ovpe-i1,2018-19,Codman Academy Charter Public (District)-Codman Academy Charter Public School,04380505,          42,          30,  71.4
4.172631578947368,4.17,a-ovpe-i1,2018-19,Cohasset-Cohasset Middle/High School,00650505,         110,         109,  99.1
3.928421052631579,3.93,a-ovpe-i1,2018-19,Community Charter School of Cambridge (District)-Community Charter School of Cambridge,04360305,          60,          56,  93.3
4.008421052631579,4.01,a-ovpe-i1,2018-19,Concord-Carlisle-Concord Carlisle High,06400505,         332,         316,  95.2
3.789473684210526,3.79,a-ovpe-i1,2018-19,Danvers-Danvers High,00710505,         209,         188,  90.0
3.4610526315789474,3.46,a-ovpe-i1,2018-19,Dartmouth-Dartmouth High,00720505,         286,         235,  82.2
3.4947368421052634,3.49,a-ovpe-i1,2018-19,Dedham-Dedham High,00730505,         171,         142,  83.0
2.8421052631578947,2.84,a-ovpe-i1,2018-19,Dennis-Yarmouth-Dennis-Yarmouth Regional High,06450505,         191,         129,  67.5
3.5073684210526315,3.51,a-ovpe-i1,2018-19,Dighton-Rehoboth-Dighton-Rehoboth Regional High School,06500505,         204,         170,  83.3
3.776842105263158,3.78,a-ovpe-i1,2018-19,Douglas-Douglas High School,00770505,          97,          87,  89.7
4.2105263157894735,4.21,a-ovpe-i1,2018-19,Dover-Sherborn-Dover-Sherborn Regional High,06550505,         178,         178, 100.0
3.444210526315789,3.44,a-ovpe-i1,2018-19,Dracut-Dracut Senior High,00790505,         242,         198,  81.8
3.5242105263157897,3.52,a-ovpe-i1,2018-19,Dudley-Charlton Reg-Shepherd Hill Regional High,06580505,         282,         236,  83.7
4.122105263157895,4.12,a-ovpe-i1,2018-19,Duxbury-Duxbury High,00820505,         236,         231,  97.9
3.4947368421052634,3.49,a-ovpe-i1,2018-19,East Bridgewater-East Bridgewater JR./SR. High School,00830505,         176,         146,  83.0
3.8821052631578947,3.88,a-ovpe-i1,2018-19,East Longmeadow-East Longmeadow High,00870505,         217,         200,  92.2
3.545263157894737,3.55,a-ovpe-i1,2018-19,Easthampton-Easthampton High,00860505,         120,         101,  84.2
4.092631578947368,4.09,a-ovpe-i1,2018-19,Easton-Oliver Ames High,00880505,         283,         275,  97.2
2.6357894736842105,2.64,a-ovpe-i1,2018-19,Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District)-Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),04520505,         107,          67,  62.6
3.8568421052631576,3.86,a-ovpe-i1,2018-19,Essex North Shore Agricultural and Technical School District-Essex North Shore Agricultural and Technical School,08170505,         380,         348,  91.6
NA,NA,a-ovpe-i1,2018-19,Everett-Devens School,00930030,           4,"",""
2.909473684210526,2.91,a-ovpe-i1,2018-19,Everett-Everett High,00930505,         540,         373,  69.1
3.751578947368421,3.75,a-ovpe-i1,2018-19,Excel Academy Charter (District)-Excel Academy Charter School,04100205,         174,         155,  89.1
3.3936842105263154,3.39,a-ovpe-i1,2018-19,Fairhaven-Fairhaven High,00940505,         175,         141,  80.6
2.248421052631579,2.25,a-ovpe-i1,2018-19,Fall River-B M C Durfee High,00950505,         581,         310,  53.4
1.8694736842105262,1.87,a-ovpe-i1,2018-19,Fall River-Resiliency Preparatory Academy,00950525,          27,          12,  44.4
2.1052631578947367,2.11,a-ovpe-i1,2018-19,Fall River-Stone PK-12 School,00950340,           8,           4,  50.0
3.2421052631578946,3.24,a-ovpe-i1,2018-19,Falmouth-Falmouth High,00960505,         235,         181,  77.0
2.6736842105263157,2.67,a-ovpe-i1,2018-19,Fitchburg-Fitchburg High,00970505,         285,         181,  63.5
3.0063157894736845,3.01,a-ovpe-i1,2018-19,Fitchburg-Goodrich Academy,00970510,          14,          10,  71.4
3.877894736842105,3.88,a-ovpe-i1,2018-19,Four Rivers Charter Public (District)-Four Rivers Charter Public School,04130505,          38,          35,  92.1
3.136842105263158,3.14,a-ovpe-i1,2018-19,Foxborough Regional Charter (District)-Foxborough Regional Charter School,04460550,         102,          76,  74.5
3.983157894736842,3.98,a-ovpe-i1,2018-19,Foxborough-Foxborough High,00990505,         202,         191,  94.6
3.1031578947368423,3.1,a-ovpe-i1,2018-19,Framingham-Framingham High School,01000515,         628,         463,  73.7
4.2105263157894735,4.21,a-ovpe-i1,2018-19,Francis W. Parker Charter Essential (District)-Francis W. Parker Charter Essential School,04780505,          71,          71, 100.0
3.027368421052632,3.03,a-ovpe-i1,2018-19,Franklin County Regional Vocational Technical-Franklin County Technical,08180605,         146,         105,  71.9
3.995789473684211,4.0,a-ovpe-i1,2018-19,Franklin-Franklin High,01010505,         449,         426,  94.9
3.642105263157895,3.64,a-ovpe-i1,2018-19,Freetown-Lakeville-Apponequet Regional High,06650505,         156,         135,  86.5
3.9326315789473685,3.93,a-ovpe-i1,2018-19,Frontier-Frontier Regional,06700505,         106,          99,  93.4
0.5263157894736842,1,a-ovpe-i1,2018-19,Gardner-Gardner Academy for Learning and Technology,01030515,           8,           1,  12.5
2.5978947368421053,2.6,a-ovpe-i1,2018-19,Gardner-Gardner High,01030505,         133,          82,  61.7
3.4357894736842103,3.44,a-ovpe-i1,2018-19,Gateway-Gateway Regional High,06720505,          38,          31,  81.6
3.823157894736842,3.82,a-ovpe-i1,2018-19,Georgetown-Georgetown High School,01050505,          98,          89,  90.8
3.1073684210526316,3.11,a-ovpe-i1,2018-19,Gill-Montague-Turners Fall High,06740505,          42,          31,  73.8
2.976842105263158,2.98,a-ovpe-i1,2018-19,Global Learning Charter Public (District)-Global Learning Charter Public School,04960305,          41,          29,  70.7
2.808421052631579,2.81,a-ovpe-i1,2018-19,Gloucester-Gloucester High,01070505,         237,         158,  66.7
3.8821052631578947,3.88,a-ovpe-i1,2018-19,Grafton-Grafton High School,01100505,         244,         225,  92.2
3.709473684210526,3.71,a-ovpe-i1,2018-19,Granby-Granby Jr Sr High School,01110505,          67,          59,  88.1
4.122105263157895,4.12,a-ovpe-i1,2018-19,Greater Fall River Regional Vocational Technical-Diman Regional Vocational Technical High,08210605,         384,         376,  97.9
3.608421052631579,3.61,a-ovpe-i1,2018-19,Greater Lawrence Regional Vocational Technical-Gr Lawrence Regional Vocational Technical,08230605,         428,         367,  85.7
3.4526315789473685,3.45,a-ovpe-i1,2018-19,Greater Lowell Regional Vocational Technical-Gr Lowell Regional Vocational Technical,08280605,         604,         495,  82.0
3.785263157894737,3.79,a-ovpe-i1,2018-19,Greater New Bedford Regional Vocational Technical-Gr New Bedford Vocational Technical,08250605,         552,         496,  89.9
1.4021052631578945,1.4,a-ovpe-i1,2018-19,Greenfield Commonwealth Virtual District-Greenfield Commonwealth Virtual School,39010900,          99,          33,  33.3
2.694736842105263,2.69,a-ovpe-i1,2018-19,Greenfield-Greenfield High,01140505,         125,          80,  64.0
4.00421052631579,4.0,a-ovpe-i1,2018-19,Groton-Dunstable-Groton Dunstable Regional,06730505,         182,         173,  95.1
3.7557894736842106,3.76,a-ovpe-i1,2018-19,Hadley-Hopkins Academy,01170505,          37,          33,  89.2
3.83578947368421,3.84,a-ovpe-i1,2018-19,Hamilton-Wenham-Hamilton-Wenham Regional High,06750505,         135,         123,  91.1
3.76,3.76,a-ovpe-i1,2018-19,Hampden Charter School of Science East (District)-Hampden Charter School of Science East,04990305,          75,          67,  89.3
3.317894736842105,3.32,a-ovpe-i1,2018-19,Hampden Charter School of Science West (District)-Hampden Charter School of Science West,35160305,          33,          26,  78.8
3.945263157894737,3.95,a-ovpe-i1,2018-19,Hampden-Wilbraham-Minnechaug Regional High,06800505,         285,         267,  93.7
3.991578947368421,3.99,a-ovpe-i1,2018-19,Hampshire-Hampshire Regional High,06830505,         135,         128,  94.8
4.037894736842105,4.04,a-ovpe-i1,2018-19,Hanover-Hanover High,01220505,         194,         186,  95.9
4.2105263157894735,4.21,a-ovpe-i1,2018-19,Harvard-Bromfield,01250505,         102,         102, 100.0
4.021052631578947,4.02,a-ovpe-i1,2018-19,Hatfield-Smith Academy,01270505,          44,          42,  95.5
1.9157894736842105,1.92,a-ovpe-i1,2018-19,Haverhill-Haverhill Alternative School,01280033,          11,           5,  45.5
1.991578947368421,1.99,a-ovpe-i1,2018-19,Haverhill-Haverhill High,01280505,         501,         237,  47.3
3.8694736842105266,3.87,a-ovpe-i1,2018-19,Hingham-Hingham High,01310505,         345,         317,  91.9
3.6926315789473687,3.69,a-ovpe-i1,2018-19,Holbrook-Holbrook Middle High School,01330505,          81,          71,  87.7
3.4568421052631577,3.46,a-ovpe-i1,2018-19,Holliston-Holliston High,01360505,         223,         183,  82.1
2.5726315789473686,2.57,a-ovpe-i1,2018-19,Holyoke-Holyoke High,01370505,         380,         232,  61.1
3.848421052631579,3.85,a-ovpe-i1,2018-19,Hopedale-Hopedale Jr Sr High,01380505,          81,          74,  91.4
4.092631578947368,4.09,a-ovpe-i1,2018-19,Hopkinton-Hopkinton High,01390505,         285,         277,  97.2
3.3473684210526318,3.35,a-ovpe-i1,2018-19,Hudson-Hudson High,01410505,         161,         128,  79.5
3.6,3.6,a-ovpe-i1,2018-19,Hull-Hull High,01420505,          62,          53,  85.5
3.3263157894736843,3.33,a-ovpe-i1,2018-19,Innovation Academy Charter (District)-Innovation Academy Charter School,04350305,         105,          83,  79.0
4.092631578947368,4.09,a-ovpe-i1,2018-19,Ipswich-Ipswich High,01440505,         141,         137,  97.2
3.216842105263158,3.22,a-ovpe-i1,2018-19,KIPP Academy Lynn Charter (District)-KIPP Academy Lynn Charter School,04290010,         123,          94,  76.4
3.957894736842105,3.96,a-ovpe-i1,2018-19,King Philip-King Philip Regional High,06900505,         336,         316,  94.0
NA,NA,a-ovpe-i1,2018-19,Lawrence-High School Learning Center,01490536,           1,"",""
1.6842105263157894,1.68,a-ovpe-i1,2018-19,Lawrence-Lawrence High School,01490515,"       1,041",         416,  40.0
1.7557894736842106,1.76,a-ovpe-i1,2018-19,Lawrence-School for Exceptional Studies,01490537,          12,           5,  41.7
3.423157894736842,3.42,a-ovpe-i1,2018-19,Lee-Lee Middle/High School,01500505,          64,          52,  81.3
3.6378947368421053,3.64,a-ovpe-i1,2018-19,Leicester-Leicester High,01510505,         140,         121,  86.4
4.147368421052631,4.15,a-ovpe-i1,2018-19,Lenox-Lenox Memorial High,01520505,          66,          65,  98.5
3.090526315789474,3.09,a-ovpe-i1,2018-19,Leominster-Center For Technical Education Innovation,01530605,         214,         157,  73.4
2.526315789473684,2.53,a-ovpe-i1,2018-19,Leominster-Leominster Center for Excellence,01530515,          15,           9,  60.0
3.5494736842105263,3.55,a-ovpe-i1,2018-19,Leominster-Leominster High School,01530505,         198,         167,  84.3
4.054736842105263,4.05,a-ovpe-i1,2018-19,Lexington-Lexington High,01550505,         602,         580,  96.3
4.063157894736842,4.06,a-ovpe-i1,2018-19,Lincoln-Sudbury-Lincoln-Sudbury Regional High,06950505,         405,         391,  96.5
3.8821052631578947,3.88,a-ovpe-i1,2018-19,Littleton-Littleton High School,01580505,         102,          94,  92.2
4.092631578947368,4.09,a-ovpe-i1,2018-19,Longmeadow-Longmeadow High,01590505,         249,         242,  97.2
0.56,1,a-ovpe-i1,2018-19,Lowell Middlesex Academy Charter (District)-Lowell Middlesex Academy Charter School,04580505,          15,           2,  13.3
NA,NA,a-ovpe-i1,2018-19,Lowell-Dr. Janice Adie Day School,01600605,           3,"",""
NA,NA,a-ovpe-i1,2018-19,Lowell-Leblanc Therapeutic Day School,01600320,           4,"",""
2.2863157894736843,2.29,a-ovpe-i1,2018-19,Lowell-Lowell High,01600505,         857,         465,  54.3
0.7031578947368421,1,a-ovpe-i1,2018-19,Lowell-The Career Academy,01600515,          18,           3,  16.7
3.128421052631579,3.13,a-ovpe-i1,2018-19,Ludlow-Ludlow Senior High,01610505,         257,         191,  74.3
