Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %
3.22,3.22,a-reso-i1,2021-22,Veritas Preparatory Charter School (District) - Veritas Preparatory Charter School,04980405,     146,  23.9,        359,  53.2,  46.8,   5.6,  20.3,83.6
4.4,4.4,a-reso-i1,2021-22,Wachusett - Central Tree Middle,07750310,     189,  18.0,        370,  51.4,  48.7,   1.6,  13.5,23.2
4.82,4.82,a-reso-i1,2021-22,Wachusett - Chocksett Middle School,07750315,     162,  15.9,        294,  46.9,  53.1,   2.0,  12.2,18.7
4.08,4.08,a-reso-i1,2021-22,Wachusett - Davis Hill Elementary,07750018,     174,  19.6,        454,  50.9,  49.1,   3.1,   9.5,15.2
4.16,4.16,a-reso-i1,2021-22,Wachusett - Dawson,07750020,     182,  19.2,        498,  52.0,  48.0,   4.0,  11.5,13.9
3.84,3.84,a-reso-i1,2021-22,Wachusett - Early Childhood Center,07750001,       8,  20.8,        164,  31.7,  68.3,   0.0,  54.9,26.2
4.42,4.42,a-reso-i1,2021-22,Wachusett - Glenwood Elementary School,07750060,     153,  17.9,        335,  49.0,  51.0,   4.2,  12.2,19.7
4.24,4.24,a-reso-i1,2021-22,Wachusett - Houghton Elementary,07750027,     130,  18.8,        329,  44.1,  55.9,   5.2,  15.2,22.5
4.08,4.08,a-reso-i1,2021-22,Wachusett - Leroy E.Mayo,07750032,     186,  19.6,        507,  47.3,  52.7,   3.6,   7.3,17.6
4.1,4.1,a-reso-i1,2021-22,Wachusett - Mountview Middle,07750305,     353,  19.5,        754,  46.3,  53.6,   1.5,  15.0,17.6
4.12,4.12,a-reso-i1,2021-22,Wachusett - Naquag Elementary School,07750005,     130,  19.4,        351,  48.2,  51.9,   2.3,   7.4,17.4
4.4,4.4,a-reso-i1,2021-22,Wachusett - Paxton Center,07750040,     193,  18.0,        448,  52.7,  47.3,   4.2,  21.7,20.8
4.12,4.12,a-reso-i1,2021-22,Wachusett - Thomas Prince,07750045,     153,  19.4,        360,  46.9,  53.1,   0.0,  13.9,12.5
4.64,4.64,a-reso-i1,2021-22,Wachusett - Wachusett Regional High,07750505,"   1,057",  16.8,"      1,970",  52.9,  47.1,   0.7,  14.2,15.6
3.5,3.5,a-reso-i1,2021-22,Wakefield - Dolbeare,03050005,     100,  22.5,        448,  50.5,  49.6,   4.5,  17.2,18.8
5.68,5,a-reso-i1,2021-22,Wakefield - Early Childhood Center at the Doyle School,03050001,      10,  11.6,        116,  38.8,  61.2,   0.0,  41.4,24.1
3.9799999999999995,3.98,a-reso-i1,2021-22,Wakefield - Galvin Middle School,03050310,     593,  20.1,"      1,072",  48.8,  50.9,   1.7,  18.5,19
3.56,3.56,a-reso-i1,2021-22,Wakefield - Greenwood,03050020,      50,  22.2,        222,  43.2,  56.8,   0.9,  10.8,9.5
5.3,5,a-reso-i1,2021-22,Wakefield - Wakefield Memorial High,03050505,     478,  13.5,        844,  51.2,  48.7,   2.5,  17.7,17.7
3.56,3.56,a-reso-i1,2021-22,Wakefield - Walton,03050040,      50,  22.2,        217,  42.9,  57.1,   2.3,  16.1,12
3.9200000000000004,3.92,a-reso-i1,2021-22,Wakefield - Woodville School,03050015,     105,  20.4,        425,  50.8,  49.2,   5.7,  15.5,25.4
5.1,5,a-reso-i1,2021-22,Wales - Wales Elementary,03060005,      39,  14.5,        107,  43.9,  56.1,   1.9,  23.4,57
4.86,4.86,a-reso-i1,2021-22,Walpole - Bird Middle,03070305,     279,  15.7,        376,  51.9,  48.1,   1.3,  19.4,18.9
4.76,4.76,a-reso-i1,2021-22,Walpole - Boyden,03070010,      92,  16.2,        372,  46.8,  53.2,   5.1,  16.4,19.1
5.82,5,a-reso-i1,2021-22,Walpole - Daniel Feeney Preschool Center,03070002,       9,  10.9,         98,  43.9,  56.1,   9.2,  52.0,20.4
4.04,4.04,a-reso-i1,2021-22,Walpole - Eleanor N Johnson Middle,03070310,     258,  19.8,        429,  46.4,  53.2,   1.6,  13.1,15.6
4.04,4.04,a-reso-i1,2021-22,Walpole - Elm Street School,03070005,      88,  19.8,        435,  56.1,  43.7,   7.8,  12.6,14
4.3,4.3,a-reso-i1,2021-22,Walpole - Fisher,03070015,      96,  18.5,        444,  50.0,  50.0,   5.0,  19.8,15.3
4.0600000000000005,4.06,a-reso-i1,2021-22,Walpole - Old Post Road,03070018,      96,  19.7,        472,  50.0,  50.0,   4.2,   8.5,14.8
4.66,4.66,a-reso-i1,2021-22,Walpole - Walpole High,03070505,     522,  16.7,"      1,029",  49.3,  50.3,   2.4,  12.6,16.2
4.5,4.5,a-reso-i1,2021-22,Waltham - Douglas MacArthur Elementary School,03080032,     284,  17.5,        484,  49.2,  50.8,   7.0,  16.9,27.7
4.4,4.4,a-reso-i1,2021-22,Waltham - Henry Whittemore Elementary School,03080065,     255,  18.0,        425,  52.0,  48.0,  53.2,   7.8,74.8
4.96,4.96,a-reso-i1,2021-22,Waltham - James Fitzgerald Elementary School,03080060,     259,  15.2,        380,  43.4,  56.6,  16.3,  13.4,35.8
4.8,4.8,a-reso-i1,2021-22,Waltham - John F Kennedy Middle,03080404,     369,  16.0,        568,  44.9,  54.9,   8.8,  16.0,42.4
5.08,5,a-reso-i1,2021-22,Waltham - John W. McDevitt Middle School,03080415,     445,  14.6,        647,  45.0,  55.0,  19.0,  20.1,62.9
4.82,4.82,a-reso-i1,2021-22,Waltham - Northeast Elementary School,03080040,     295,  15.9,        512,  52.5,  47.5,  29.5,  18.6,54.3
4.96,4.96,a-reso-i1,2021-22,Waltham - Thomas R Plympton Elementary School,03080050,     237,  15.2,        348,  47.1,  52.9,  25.6,  17.5,53.7
4.7,4.7,a-reso-i1,2021-22,Waltham - Waltham Public Schools Dual Language Program,03080001,     139,  16.5,        208,  46.6,  53.4,  40.9,   9.6,50.5
4.96,4.96,a-reso-i1,2021-22,Waltham - Waltham Sr High,03080505,     944,  15.2,"      1,704",  46.7,  53.2,  20.9,  16.1,54
5.54,5,a-reso-i1,2021-22,Waltham - William F. Stanley Elementary School,03080005,     326,  12.3,        420,  42.6,  57.4,  34.3,  32.9,53.6
3.9200000000000004,3.92,a-reso-i1,2021-22,Ware - Stanley M Koziol Elementary School,03090020,      68,  20.4,        398,  52.0,  48.0,   2.5,  19.6,67.3
4.46,4.46,a-reso-i1,2021-22,Ware - Ware Junior/Senior High School,03090505,     238,  17.7,        508,  49.0,  51.0,   0.8,  22.6,58.9
3.96,3.96,a-reso-i1,2021-22,Ware - Ware Middle School,03090305,      89,  20.2,        256,  50.4,  49.6,   1.6,  16.8,66.8
4.74,4.74,a-reso-i1,2021-22,Wareham - John William Decas,03100003,     345,  16.3,        625,  48.5,  51.5,   2.2,  26.6,68.6
5.0,5.0,a-reso-i1,2021-22,Wareham - Minot Forest,03100017,     194,  15.0,        318,  48.1,  51.9,   1.3,  21.7,69.2
6.88,5,a-reso-i1,2021-22,Wareham - Wareham Cooperative Alternative School,03100315,      29,   5.6,         57,  42.1,  57.9,   0.0,  33.3,77.2
4.92,4.92,a-reso-i1,2021-22,Wareham - Wareham Middle,03100305,     285,  15.4,        473,  48.0,  52.0,   0.0,  27.1,68.7
5.5200000000000005,5,a-reso-i1,2021-22,Wareham - Wareham Senior High,03100505,     505,  12.4,        623,  52.2,  47.4,   0.5,  29.2,63.7
4.220000000000001,4.22,a-reso-i1,2021-22,Watertown - Cunniff,03140015,     156,  18.9,        316,  49.4,  50.6,  17.7,  21.2,32.9
4.4,4.4,a-reso-i1,2021-22,Watertown - Hosmer,03140020,     306,  18.0,        706,  44.9,  55.1,  21.8,  22.8,33.6
4.66,4.66,a-reso-i1,2021-22,Watertown - James Russell Lowell,03140025,     197,  16.7,        351,  47.9,  52.1,  20.8,  16.8,32.8
5.16,5,a-reso-i1,2021-22,Watertown - Watertown High,03140505,     409,  14.2,        719,  45.2,  54.4,  12.2,  16.3,46.5
4.6,4.6,a-reso-i1,2021-22,Watertown - Watertown Middle,03140305,     350,  17.0,        561,  51.5,  48.3,  15.5,  17.5,42.3
3.9799999999999995,3.98,a-reso-i1,2021-22,Wayland - Claypit Hill School,03150005,     213,  20.1,        522,  50.8,  49.2,   5.0,  21.7,9.8
3.72,3.72,a-reso-i1,2021-22,Wayland - Happy Hollow School,03150015,     149,  21.4,        389,  47.6,  52.4,   4.1,  17.0,12.1
3.62,3.62,a-reso-i1,2021-22,Wayland - Loker School,03150020,     142,  21.9,        399,  52.4,  47.6,   7.0,  16.3,5.5
4.92,4.92,a-reso-i1,2021-22,Wayland - Wayland High School,03150505,     381,  15.4,        828,  51.3,  48.7,   1.1,  20.1,9.5
5.3,5,a-reso-i1,2021-22,Wayland - Wayland Middle School,03150305,     474,  13.5,        601,  48.3,  51.6,   1.7,  19.3,10.8
5.14,5,a-reso-i1,2021-22,Webster - Bartlett High School,03160505,     231,  14.3,        394,  50.8,  49.2,  12.7,  17.5,68.3
4.74,4.74,a-reso-i1,2021-22,Webster - Park Avenue Elementary,03160015,     293,  16.3,        726,  46.0,  54.0,  16.8,  28.5,76.2
3.54,3.54,a-reso-i1,2021-22,Webster - Webster Middle School,03160315,     292,  22.3,        618,  46.0,  54.1,  10.2,  20.4,71.8
5.220000000000001,5,a-reso-i1,2021-22,Wellesley - Ernest F Upham,03170050,     108,  13.9,        167,  51.5,  48.5,   1.2,  26.4,8.4
4.34,4.34,a-reso-i1,2021-22,Wellesley - Hunnewell,03170025,     108,  18.3,        220,  52.7,  47.3,   0.9,  21.8,7.3
4.54,4.54,a-reso-i1,2021-22,Wellesley - John D Hardy,03170020,     114,  17.3,        217,  52.5,  47.5,   9.2,  12.0,7.4
4.5200000000000005,4.52,a-reso-i1,2021-22,Wellesley - Joseph E Fiske,03170015,     141,  17.4,        271,  51.3,  48.7,   8.9,  10.3,7.8
4.46,4.46,a-reso-i1,2021-22,Wellesley - Katharine Lee Bates,03170005,     144,  17.7,        283,  48.4,  51.6,   0.0,  12.7,2.8
5.8,5,a-reso-i1,2021-22,Wellesley - Preschool at Wellesley Schools,03170001,      31,  11.0,        115,  39.1,  60.9,   7.0,  47.0,10.4
4.38,4.38,a-reso-i1,2021-22,Wellesley - Schofield,03170045,     166,  18.1,        333,  52.6,  47.5,   3.9,  12.3,7.5
4.26,4.26,a-reso-i1,2021-22,Wellesley - Sprague Elementary School,03170048,     149,  18.7,        307,  48.2,  51.8,   6.5,  19.5,6.8
5.1,5,a-reso-i1,2021-22,Wellesley - Wellesley Middle,03170305,     777,  14.5,"      1,015",  51.1,  48.9,   1.1,  15.9,7.5
4.86,4.86,a-reso-i1,2021-22,Wellesley - Wellesley Sr High,03170505,     667,  15.7,"      1,407",  51.1,  48.8,   0.4,  15.9,7.2
4.86,4.86,a-reso-i1,2021-22,Wellfleet - Wellfleet Elementary,03180005,      79,  15.7,        115,  44.4,  55.7,   0.9,  13.9,47
4.34,4.34,a-reso-i1,2021-22,West Boylston - Major Edwards Elementary,03220005,     203,  18.3,        421,  48.7,  51.3,   6.4,  25.2,31.6
5.32,5,a-reso-i1,2021-22,West Boylston - West Boylston Junior/Senior High,03220505,     368,  13.4,        474,  52.3,  47.7,   1.5,  14.4,29.3
2.96,2.96,a-reso-i1,2021-22,West Bridgewater - Howard School,03230305,     112,  25.2,        302,  50.3,  49.7,   4.6,  13.9,26.2
3.34,3.34,a-reso-i1,2021-22,West Bridgewater - Rose L Macdonald,03230003,     192,  23.3,        327,  47.4,  52.6,   6.1,  12.2,26.6
4.16,4.16,a-reso-i1,2021-22,West Bridgewater - Spring Street School,03230005,      68,  19.2,        156,  43.6,  56.4,   5.8,  20.5,27.6
4.62,4.62,a-reso-i1,2021-22,West Bridgewater - West Bridgewater Junior/Senior,03230505,     457,  16.9,        634,  50.5,  49.5,   2.5,  10.4,27.8
6.14,5,a-reso-i1,2021-22,West Springfield - Cowing Early Childhood,03320001,      14,   9.3,        130,  40.0,  60.0,   8.5,  56.2,73.9
4.96,4.96,a-reso-i1,2021-22,West Springfield - John Ashley,03320005,      65,  15.2,        198,  51.5,  48.5,   2.5,  21.2,59.6
4.9799999999999995,4.98,a-reso-i1,2021-22,West Springfield - John R Fausey,03320010,     133,  15.1,        393,  53.4,  46.6,   5.3,  16.3,41
4.7,4.7,a-reso-i1,2021-22,West Springfield - Memorial,03320025,      62,  16.5,        199,  43.7,  56.3,   3.5,  20.6,81.9
4.82,4.82,a-reso-i1,2021-22,West Springfield - Mittineague,03320030,      52,  15.9,        160,  54.4,  45.6,   3.1,  15.6,52.5
4.5600000000000005,4.56,a-reso-i1,2021-22,West Springfield - Philip G Coburn,03320007,     143,  17.2,        483,  53.0,  47.0,  48.9,  13.7,81
4.1,4.1,a-reso-i1,2021-22,West Springfield - Tatham,03320040,      68,  19.5,        260,  42.3,  57.7,   2.3,  11.5,39.2
4.76,4.76,a-reso-i1,2021-22,West Springfield - West Springfield High,03320505,     686,  16.2,"      1,200",  45.8,  53.6,   5.8,  20.1,53.4
4.7,4.7,a-reso-i1,2021-22,West Springfield - West Springfield Middle,03320305,     633,  16.5,        906,  49.5,  50.4,   6.0,  17.0,56.8
4.34,4.34,a-reso-i1,2021-22,Westborough - Annie E Fales,03210010,     123,  18.3,        354,  47.5,  52.5,   6.8,  15.8,4
4.96,4.96,a-reso-i1,2021-22,Westborough - Elsie A Hastings Elementary,03210025,     171,  15.2,        509,  49.9,  50.1,  20.2,  19.5,23.6
4.32,4.32,a-reso-i1,2021-22,Westborough - J Harding Armstrong,03210005,     125,  18.4,        372,  45.2,  54.8,  19.6,  18.6,16.7
3.8600000000000003,3.86,a-reso-i1,2021-22,Westborough - Mill Pond School,03210045,     333,  20.7,        890,  50.2,  49.8,   9.7,  20.7,18.5
4.9799999999999995,4.98,a-reso-i1,2021-22,Westborough - Sarah W Gibbons Middle,03210305,     541,  15.1,        604,  51.0,  48.8,   7.6,  13.1,17.7
5.0200000000000005,5,a-reso-i1,2021-22,Westborough - Westborough High,03210505,     748,  14.9,"      1,192",  51.2,  48.6,   4.4,  10.0,14.9
4.68,4.68,a-reso-i1,2021-22,Westfield - Abner Gibbs,03250020,     101,  16.6,        166,  46.4,  53.6,   1.2,  19.9,68.7
6.220000000000001,5,a-reso-i1,2021-22,Westfield - Fort Meadow Early Childhood Center,03250003,      17,   8.9,        151,  41.1,  58.9,   4.0,  62.3,55
4.54,4.54,a-reso-i1,2021-22,Westfield - Franklin Ave,03250015,     101,  17.3,        173,  59.0,  41.0,   1.7,  27.2,83.2
4.279999999999999,4.28,a-reso-i1,2021-22,Westfield - Highland,03250025,     189,  18.6,        343,  49.9,  50.2,  19.8,  19.8,49.3
4.220000000000001,4.22,a-reso-i1,2021-22,Westfield - Munger Hill,03250033,     192,  18.9,        353,  47.9,  52.1,  24.4,  22.7,49
4.2,4.2,a-reso-i1,2021-22,Westfield - Paper Mill,03250036,     164,  19.0,        312,  49.7,  50.3,   2.6,  24.7,56.1
4.08,4.08,a-reso-i1,2021-22,Westfield - Southampton Road,03250040,     151,  19.6,        293,  45.7,  54.3,   1.0,  19.8,45.1
4.9399999999999995,4.94,a-reso-i1,2021-22,Westfield - Westfield High,03250505,     598,  15.3,"      1,097",  52.1,  47.7,   5.0,  20.8,43.3
4.5200000000000005,4.52,a-reso-i1,2021-22,Westfield - Westfield Intermediate School,03250075,     416,  17.4,        700,  50.1,  49.9,   6.3,  19.4,51.6
4.779999999999999,4.78,a-reso-i1,2021-22,Westfield - Westfield Middle School,03250310,     347,  16.1,        696,  47.1,  52.7,   5.8,  21.0,50.4
5.32,5,a-reso-i1,2021-22,Westfield - Westfield Technical Academy,03250605,     279,  13.4,        531,  33.9,  66.1,   3.8,  25.8,48.2
5.76,5,a-reso-i1,2021-22,Westfield - Westfield Virtual School,03250705,      85,  11.2,        110,  55.5,  43.6,   1.8,  23.6,69.1
4.58,4.58,a-reso-i1,2021-22,Westford - Abbot Elementary,03260004,     140,  17.1,        343,  48.4,  51.6,   2.0,  19.0,8.5
4.92,4.92,a-reso-i1,2021-22,Westford - Blanchard Middle,03260310,     372,  15.4,        537,  51.0,  48.8,   1.3,  17.3,7.8
4.0200000000000005,4.02,a-reso-i1,2021-22,Westford - Col John Robinson,03260025,     115,  19.9,        331,  50.8,  49.2,   6.3,  20.2,10
4.0600000000000005,4.06,a-reso-i1,2021-22,Westford - Day Elementary,03260007,     112,  19.7,        316,  48.7,  51.3,   5.7,  14.2,11.1
3.96,3.96,a-reso-i1,2021-22,Westford - John A. Crisafulli Elementary School,03260045,     144,  20.2,        364,  48.4,  51.4,   3.9,  19.5,9.3
4.16,4.16,a-reso-i1,2021-22,Westford - Nabnasset,03260015,     144,  19.2,        378,  47.9,  52.1,   2.1,  17.7,10.9
4.3,4.3,a-reso-i1,2021-22,Westford - Rita E. Miller Elementary School,03260055,     102,  18.5,        319,  41.7,  58.3,  18.2,  25.7,14.4
4.36,4.36,a-reso-i1,2021-22,Westford - Stony Brook School,03260330,     366,  18.2,        636,  54.9,  45.0,   0.8,  16.7,10.7
4.4799999999999995,4.48,a-reso-i1,2021-22,Westford - Westford Academy,03260505,     730,  17.6,"      1,563",  48.4,  51.5,   1.0,  12.3,6.7
5.2,5,a-reso-i1,2021-22,Westhampton - Westhampton Elementary School,03270005,      57,  14.0,        110,  43.6,  56.4,   0.0,  25.5,31.8
4.3,4.3,a-reso-i1,2021-22,Weston - Country,03300010,      82,  18.5,        312,  48.7,  51.3,   3.9,  10.9,7.7
3.9799999999999995,3.98,a-reso-i1,2021-22,Weston - Field Elementary School,03300012,      93,  20.1,        264,  48.5,  51.5,   4.6,  16.7,11
5.32,5,a-reso-i1,2021-22,Weston - Weston High,03300505,     584,  13.4,        641,  47.1,  52.7,   1.4,  22.5,6.4
4.42,4.42,a-reso-i1,2021-22,Weston - Weston Middle,03300305,     300,  17.9,        456,  48.7,  51.3,   2.4,  18.6,8.3
4.279999999999999,4.28,a-reso-i1,2021-22,Weston - Woodland,03300015,      75,  18.6,        291,  55.3,  44.3,   7.6,  10.3,11
4.4799999999999995,4.48,a-reso-i1,2021-22,Westport - Alice A Macomber,03310015,      67,  17.6,        181,  49.2,  50.8,   2.2,  27.1,45.3
4.64,4.64,a-reso-i1,2021-22,Westport - Westport Elementary,03310030,     170,  16.8,        442,  52.9,  47.1,   2.3,  22.0,39.4
4.68,4.68,a-reso-i1,2021-22,Westport - Westport Middle-High School,03310515,     424,  16.6,        833,  47.2,  52.5,   1.0,  17.7,32.7
4.9799999999999995,4.98,a-reso-i1,2021-22,Westwood - Deerfield School,03350010,      87,  15.1,        181,  43.7,  56.4,   1.1,  28.2,6.1
4.46,4.46,a-reso-i1,2021-22,Westwood - Downey,03350012,     123,  17.7,        301,  43.2,  56.8,   2.0,  27.6,6.3
3.8600000000000003,3.86,a-reso-i1,2021-22,Westwood - E W Thurston Middle,03350305,     423,  20.7,        671,  49.2,  50.8,   0.3,  23.1,8.5
4.32,4.32,a-reso-i1,2021-22,Westwood - Martha Jones,03350017,     109,  18.4,        277,  48.7,  51.3,   1.1,  14.1,2.5
4.74,4.74,a-reso-i1,2021-22,Westwood - Paul Hanlon,03350015,      87,  16.3,        196,  46.4,  53.6,   2.6,  28.1,11.7
5.0200000000000005,5,a-reso-i1,2021-22,Westwood - Westwood High,03350505,     533,  14.9,        956,  50.0,  49.9,   0.3,  16.1,8.4
4.74,4.74,a-reso-i1,2021-22,Westwood - Westwood Integrated Preschool,03350050,       3,  16.3,         49,  36.7,  63.3,   0.0,  55.1,10.2
4.0600000000000005,4.06,a-reso-i1,2021-22,Westwood - William E Sheehan,03350025,     108,  19.7,        297,  44.8,  55.2,   1.4,  20.5,4.7
4.12,4.12,a-reso-i1,2021-22,Weymouth - Abigail Adams Middle School,03360310,     707,  19.4,        824,  53.6,  46.2,   6.3,  24.6,45.9
4.12,4.12,a-reso-i1,2021-22,Weymouth - Academy Avenue,03360005,      95,  19.4,        352,  47.4,  52.6,  12.2,  13.4,35.8
3.8,3.8,a-reso-i1,2021-22,Weymouth - Frederick C Murphy,03360050,      71,  21.0,        287,  44.3,  55.8,  11.5,  25.1,48.1
6.1,5,a-reso-i1,2021-22,Weymouth - Johnson Early Childhood Center,03360003,      21,   9.5,        199,  37.7,  62.3,   0.0,  60.3,41.2
3.96,3.96,a-reso-i1,2021-22,Weymouth - Lawrence W Pingree,03360065,      67,  20.2,        262,  53.1,  47.0,   5.0,  26.0,49.6
3.6799999999999997,3.68,a-reso-i1,2021-22,Weymouth - Ralph Talbot,03360085,      64,  21.6,        268,  45.5,  54.5,  10.5,  16.4,40.7
4.5,4.5,a-reso-i1,2021-22,Weymouth - Thomas V Nash,03360060,      67,  17.5,        226,  50.0,  50.0,  10.6,  15.5,37.6
3.9,3.9,a-reso-i1,2021-22,Weymouth - Thomas W. Hamilton Primary School,03360105,      90,  20.5,        351,  47.6,  52.4,  14.3,  19.7,31.6
4.64,4.64,a-reso-i1,2021-22,Weymouth - Wessagusset,03360110,     106,  16.8,        349,  47.0,  53.0,   7.2,  22.1,42.4
4.84,4.84,a-reso-i1,2021-22,Weymouth - Weymouth High School,03360505,"   1,215",  15.8,"      2,323",  48.9,  51.0,   5.4,  20.8,40.6
4.0600000000000005,4.06,a-reso-i1,2021-22,Weymouth - William Seach,03360080,     102,  19.7,        378,  50.3,  49.7,  17.7,  15.9,69.8
5.0200000000000005,5,a-reso-i1,2021-22,Whately - Whately Elementary,03370005,      87,  14.9,        123,  51.2,  48.8,   3.3,  16.3,24.4
8.0,5,a-reso-i1,2021-22,Whitman-Hanson - Hanson Middle School,07800315,       0,   0.0,          0,   0.0,   0.0,   0.0,   0.0,0
8.0,5,a-reso-i1,2021-22,Whitman-Hanson - Indian Head,07800035,       0,   0.0,          0,   0.0,   0.0,   0.0,   0.0,0
8.0,5,a-reso-i1,2021-22,Whitman-Hanson - John H Duval,07800030,       0,   0.0,          0,   0.0,   0.0,   0.0,   0.0,0
8.0,5,a-reso-i1,2021-22,Whitman-Hanson - Louise A Conley,07800010,       0,   0.0,          0,   0.0,   0.0,   0.0,   0.0,0
8.0,5,a-reso-i1,2021-22,Whitman-Hanson - The Pre-School Academy at Whitman Hanson,07800001,       0,   0.0,          0,   0.0,   0.0,   0.0,   0.0,0
8.0,5,a-reso-i1,2021-22,Whitman-Hanson - Whitman Hanson Regional,07800505,       0,   0.0,          0,   0.0,   0.0,   0.0,   0.0,0
8.0,5,a-reso-i1,2021-22,Whitman-Hanson - Whitman Middle,07800310,       0,   0.0,          0,   0.0,   0.0,   0.0,   0.0,0
5.46,5,a-reso-i1,2021-22,Whittier Regional Vocational Technical - Whittier Regional Vocational,08850605,"   1,002",  12.7,"      1,263",  46.5,  53.3,   1.1,  18.1,40.3
4.86,4.86,a-reso-i1,2021-22,Williamsburg - Anne T. Dunphy School,03400020,      73,  15.7,        141,  46.1,  53.9,   0.7,  14.9,38.3
5.1,5,a-reso-i1,2021-22,Wilmington - Boutwell,03420005,      76,  14.5,        133,  50.4,  49.6,   0.8,  17.3,21.1
