Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total
NA,NA,"",2016-17,Boston - James W Hennigan,00350153,       0,      45,      51,      61,      93,      97,      91,      97,      50,      53,       0,       0,       0,       0,       0,     638
NA,NA,"",2016-17,Boston - Jeremiah E Burke High,00350525,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     100,     109,     136,     143,       1,     489
NA,NA,"",2016-17,Boston - John D Philbrick,00350172,      13,      25,      22,      43,      25,      25,      19,       0,       0,       0,       0,       0,       0,       0,       0,     172
NA,NA,"",2016-17,Boston - John F Kennedy,00350166,      26,      56,      58,      65,      57,      67,      53,       0,       0,       0,       0,       0,       0,       0,       0,     382
NA,NA,"",2016-17,Boston - John W McCormack,00350179,       0,       0,       0,       0,       0,       0,       0,     136,     143,     165,       0,       0,       0,       0,       0,     444
NA,NA,"",2016-17,Boston - John Winthrop,00350180,      33,      59,      49,      49,      47,      56,      36,       0,       0,       0,       0,       0,       0,       0,       0,     329
NA,NA,"",2016-17,Boston - Joseph J Hurley,00350182,      29,      44,      48,      48,      42,      42,      31,      33,      19,      17,       0,       0,       0,       0,       0,     353
NA,NA,"",2016-17,Boston - Joseph Lee,00350183,      50,      58,      55,      54,      66,      73,      66,      85,      60,      72,       0,       0,       0,       0,       0,     639
NA,NA,"",2016-17,Boston - Joseph P Manning,00350184,      14,      21,      23,      27,      23,      26,      24,       0,       0,       0,       0,       0,       0,       0,       0,     158
NA,NA,"",2016-17,Boston - Joseph P Tynan,00350181,      36,      35,      31,      45,      50,      45,      26,       0,       0,       0,       0,       0,       0,       0,       0,     268
NA,NA,"",2016-17,Boston - Josiah Quincy,00350286,      84,     116,     118,     128,     135,     137,     136,       0,       0,       0,       0,       0,       0,       0,       0,     854
NA,NA,"",2016-17,Boston - Joyce Kilmer,00350190,      41,      43,      47,      44,      69,      49,      39,      57,      22,      24,       0,       0,       0,       0,       0,     435
NA,NA,"",2016-17,Boston - King K-8,00350376,      56,      59,      51,      73,      68,      50,      43,      42,      19,      29,       0,       0,       0,       0,       0,     490
NA,NA,"",2016-17,Boston - Lee Academy,00350001,      43,      36,      55,      53,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     187
NA,NA,"",2016-17,Boston - Lilla G. Frederick Middle School,00350383,       0,       0,       0,       0,       0,       0,       0,     139,     176,     204,       0,       0,       0,       0,       0,     519
NA,NA,"",2016-17,Boston - Lyndon,00350262,      70,      69,      66,      51,      82,      57,      56,      64,      30,      37,       0,       0,       0,       0,       0,     582
NA,NA,"",2016-17,Boston - Lyon K-8,00350004,       0,      12,      14,      14,      16,      16,      16,      17,      17,      17,       0,       0,       0,       0,       0,     139
NA,NA,"",2016-17,Boston - Lyon Upper 9-12,00350655,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      30,      33,      35,      27,       1,     126
NA,NA,"",2016-17,Boston - Madison Park High,00350537,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     222,     234,     150,     212,      23,     841
NA,NA,"",2016-17,Boston - Manassah E Bradley,00350215,      36,      40,      36,      39,      49,      49,      37,       0,       0,       0,       0,       0,       0,       0,       0,     286
NA,NA,"",2016-17,Boston - Margarita Muniz Academy,00350549,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      71,      74,      79,      60,       0,     284
NA,NA,"",2016-17,Boston - Mario Umana Academy,00350656,      21,      68,      67,      69,      79,      86,      72,     166,     156,     138,       0,       0,       0,       0,       0,     922
NA,NA,"",2016-17,Boston - Mather,00350227,      55,      92,      85,      94,      99,     101,      91,       0,       0,       0,       0,       0,       0,       0,       0,     617
NA,NA,"",2016-17,Boston - Mattahunt,00350226,      96,     108,      91,     105,      93,      85,      56,       0,       0,       0,       0,       0,       0,       0,       0,     634
NA,NA,"",2016-17,Boston - Maurice J Tobin,00350229,      20,      47,      59,      78,      59,      55,      46,      26,      28,      47,       0,       0,       0,       0,       0,     465
NA,NA,"",2016-17,Boston - Michael J Perkins,00350231,       0,      36,      33,      37,      43,      49,      40,       0,       0,       0,       0,       0,       0,       0,       0,     238
NA,NA,"",2016-17,Boston - Mildred Avenue K-8,00350378,      44,      51,      42,      46,       0,      22,      27,      97,      86,      90,       0,       0,       0,       0,       0,     505
NA,NA,"",2016-17,Boston - Mission Hill School,00350382,      34,      23,      23,      20,      19,      29,      19,      17,      21,      12,       0,       0,       0,       0,       0,     217
NA,NA,"",2016-17,Boston - Mozart,00350237,      26,      27,      26,      22,      27,      25,      22,       0,       0,       0,       0,       0,       0,       0,       0,     175
NA,NA,"",2016-17,Boston - Nathan Hale,00350243,      20,      23,      18,      22,      24,      27,      40,       0,       0,       0,       0,       0,       0,       0,       0,     174
NA,NA,"",2016-17,Boston - New Mission High School,00350542,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      79,      76,      81,      84,       0,     320
NA,NA,"",2016-17,Boston - O W Holmes,00350138,      24,      59,      59,      59,      64,      57,      46,       0,       0,       0,       0,       0,       0,       0,       0,     368
NA,NA,"",2016-17,Boston - O'Bryant School Math/Science,00350575,       0,       0,       0,       0,       0,       0,       0,       0,     162,     146,     276,     302,     286,     265,       0,"   1,437"
NA,NA,"",2016-17,Boston - Oliver Hazard Perry,00350255,      16,      22,      29,      30,      20,      26,      23,      22,      14,      20,       0,       0,       0,       0,       0,     222
NA,NA,"",2016-17,Boston - Orchard Gardens,00350257,      46,      92,      90,      92,      99,     107,      93,     104,      92,      71,       0,       0,       0,       0,       0,     886
NA,NA,"",2016-17,Boston - Patrick J Kennedy,00350264,      23,      38,      44,      53,      66,      50,      23,       0,       0,       0,       0,       0,       0,       0,       0,     297
NA,NA,"",2016-17,Boston - Paul A Dever,00350268,      35,      69,      57,      59,      70,      67,      58,       0,       0,       0,       0,       0,       0,       0,       0,     415
NA,NA,"",2016-17,Boston - Pauline Agassiz Shaw Elementary School,00350014,      51,      45,      42,      65,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     203
NA,NA,"",2016-17,Boston - Phineas Bates,00350278,      22,      39,      35,      40,      49,      47,      48,       0,       0,       0,       0,       0,       0,       0,       0,     280
NA,NA,"",2016-17,Boston - Quincy Upper School,00350565,       0,       0,       0,       0,       0,       0,       0,     134,      71,      75,      63,      56,      44,      55,       8,     506
NA,NA,"",2016-17,Boston - Rafael Hernandez,00350691,      50,      51,      50,      49,      50,      47,      28,      31,      26,      25,       0,       0,       0,       0,       0,     407
NA,NA,"",2016-17,Boston - Richard J Murphy,00350240,      41,      64,      64,      87,     110,     135,     119,     150,      89,      87,       0,       0,       0,       0,       0,     946
